ENSG00000200332	0
ENSG00000200443	0
ENSG00000200448	0
ENSG00000200683	0
ENSG00000200871	0
ENSG00000200976	0
ENSG00000200985	0
ENSG00000201078	0
ENSG00000201209	0
ENSG00000201916	0
ENSG00000202019	0
ENSG00000202058	282
ENSG00000203280	0
ENSG00000203416	0
ENSG00000203527	0
ENSG00000203618	0
ENSG00000205559	3
ENSG00000205560	7
ENSG00000205593	72
ENSG00000205632	5
ENSG00000205634	3
ENSG00000205643	13
ENSG00000205702	2
ENSG00000205704	27
ENSG00000205853	2
ENSG00000205856	0
ENSG00000206028	0
ENSG00000206066	0
ENSG00000206069	0
ENSG00000206090	0
ENSG00000206140	0
ENSG00000206142	0
ENSG00000206145	3
ENSG00000206195	10
ENSG00000206203	0
ENSG00000206615	0
ENSG00000206739	0
ENSG00000206813	0
ENSG00000206841	0
ENSG00000207227	0
ENSG00000207343	0
ENSG00000207455	0
ENSG00000207457	0
ENSG00000207575	0
ENSG00000207696	0
ENSG00000207751	0
ENSG00000207780	0
ENSG00000207932	0
ENSG00000208023	0
ENSG00000209480	0
ENSG00000209482	0
ENSG00000211637	0
ENSG00000211638	0
ENSG00000211639	0
ENSG00000211640	0
ENSG00000211641	0
ENSG00000211642	0
ENSG00000211643	0
ENSG00000211644	1
ENSG00000211645	0
ENSG00000211647	0
ENSG00000211648	0
ENSG00000211649	0
ENSG00000211650	0
ENSG00000211651	0
ENSG00000211652	0
ENSG00000211653	0
ENSG00000211654	0
ENSG00000211655	0
ENSG00000211656	0
ENSG00000211657	0
ENSG00000211658	0
ENSG00000211659	0
ENSG00000211660	0
ENSG00000211661	0
ENSG00000211662	0
ENSG00000211663	0
ENSG00000211664	0
ENSG00000211665	0
ENSG00000211666	0
ENSG00000211667	0
ENSG00000211668	0
ENSG00000211669	0
ENSG00000211670	0
ENSG00000211672	0
ENSG00000211673	0
ENSG00000211674	0
ENSG00000211675	0
ENSG00000211676	0
ENSG00000211677	0
ENSG00000211678	0
ENSG00000211679	0
ENSG00000211680	0
ENSG00000211681	0
ENSG00000211682	0
ENSG00000211683	0
ENSG00000211684	0
ENSG00000211685	0
ENSG00000212102	0
ENSG00000212216	0
ENSG00000212542	0
ENSG00000212569	0
ENSG00000212939	0
ENSG00000213279	0
ENSG00000213683	0
ENSG00000213707	1
ENSG00000213727	0
ENSG00000213752	0
ENSG00000213790	0
ENSG00000213857	0
ENSG00000213888	11
ENSG00000213923	218
ENSG00000214076	40
ENSG00000214093	0
ENSG00000214125	0
ENSG00000214161	0
ENSG00000214491	3
ENSG00000214526	0
ENSG00000214727	0
ENSG00000215012	82
ENSG00000215193	150
ENSG00000215268	0
ENSG00000215270	0
ENSG00000215333	0
ENSG00000215347	0
ENSG00000215403	0
ENSG00000215456	0
ENSG00000215464	0
ENSG00000215478	0
ENSG00000215481	1
ENSG00000215493	0
ENSG00000215498	0
ENSG00000215544	0
ENSG00000215568	0
ENSG00000215771	0
ENSG00000217261	0
ENSG00000217442	0
ENSG00000218357	0
ENSG00000218537	1
ENSG00000219438	136
ENSG00000220248	0
ENSG00000220702	0
ENSG00000220891	0
ENSG00000221039	0
ENSG00000221598	0
ENSG00000221760	0
ENSG00000221890	383
ENSG00000221963	63
ENSG00000222037	0
ENSG00000222044	0
ENSG00000222352	0
ENSG00000222585	0
ENSG00000222630	0
ENSG00000222698	0
ENSG00000222915	0
ENSG00000223056	0
ENSG00000223142	0
ENSG00000223350	0
ENSG00000223461	0
ENSG00000223553	2
ENSG00000223679	0
ENSG00000223695	0
ENSG00000223704	2
ENSG00000223726	0
ENSG00000223730	0
ENSG00000223831	0
ENSG00000223843	1
ENSG00000223875	0
ENSG00000223999	0
ENSG00000224003	2
ENSG00000224027	0
ENSG00000224050	0
ENSG00000224086	13
ENSG00000224124	0
ENSG00000224144	0
ENSG00000224192	0
ENSG00000224205	0
ENSG00000224256	0
ENSG00000224271	2
ENSG00000224277	0
ENSG00000224279	0
ENSG00000224334	0
ENSG00000224404	0
ENSG00000224435	0
ENSG00000224465	0
ENSG00000224688	0
ENSG00000224715	0
ENSG00000224794	0
ENSG00000224806	0
ENSG00000224856	0
ENSG00000224883	0
ENSG00000224973	0
ENSG00000225007	0
ENSG00000225098	0
ENSG00000225225	0
ENSG00000225255	0
ENSG00000225282	0
ENSG00000225293	0
ENSG00000225335	2
ENSG00000225413	0
ENSG00000225450	0
ENSG00000225465	170
ENSG00000225480	0
ENSG00000225528	0
ENSG00000225544	0
ENSG00000225557	0
ENSG00000225676	0
ENSG00000225720	0
ENSG00000225724	0
ENSG00000225741	0
ENSG00000225774	0
ENSG00000225783	600
ENSG00000225867	1
ENSG00000225929	0
ENSG00000225971	0
ENSG00000226024	0
ENSG00000226085	1
ENSG00000226142	0
ENSG00000226160	0
ENSG00000226169	0
ENSG00000226233	0
ENSG00000226287	5
ENSG00000226328	23
ENSG00000226336	0
ENSG00000226420	0
ENSG00000226444	0
ENSG00000226450	0
ENSG00000226471	1
ENSG00000226474	0
ENSG00000226477	0
ENSG00000226534	0
ENSG00000226573	0
ENSG00000226595	0
ENSG00000226738	0
ENSG00000226741	0
ENSG00000226772	0
ENSG00000226872	0
ENSG00000226885	0
ENSG00000226912	0
ENSG00000226954	0
ENSG00000226989	0
ENSG00000227009	0
ENSG00000227117	1
ENSG00000227188	0
ENSG00000227201	0
ENSG00000227367	0
ENSG00000227370	0
ENSG00000227413	0
ENSG00000227484	0
ENSG00000227519	0
ENSG00000227710	0
ENSG00000227755	0
ENSG00000227813	0
ENSG00000227838	0
ENSG00000227880	0
ENSG00000227895	0
ENSG00000228039	0
ENSG00000228045	0
ENSG00000228050	0
ENSG00000228122	0
ENSG00000228161	0
ENSG00000228194	0
ENSG00000228274	6
ENSG00000228315	2
ENSG00000228587	0
ENSG00000228599	0
ENSG00000228620	0
ENSG00000228622	0
ENSG00000228719	0
ENSG00000228807	0
ENSG00000228839	0
ENSG00000228923	0
ENSG00000229027	0
ENSG00000229088	0
ENSG00000229107	0
ENSG00000229169	0
ENSG00000229266	0
ENSG00000229275	0
ENSG00000229286	0
ENSG00000229409	0
ENSG00000229492	0
ENSG00000229598	0
ENSG00000229608	0
ENSG00000229658	0
ENSG00000229673	0
ENSG00000229770	1
ENSG00000229891	0
ENSG00000229955	0
ENSG00000229971	0
ENSG00000229999	0
ENSG00000230051	0
ENSG00000230071	1
ENSG00000230107	0
ENSG00000230120	0
ENSG00000230137	0
ENSG00000230149	0
ENSG00000230194	0
ENSG00000230203	0
ENSG00000230319	0
ENSG00000230345	0
ENSG00000230471	0
ENSG00000230481	0
ENSG00000230485	0
ENSG00000230513	4
ENSG00000230634	0
ENSG00000230637	0
ENSG00000230643	0
ENSG00000230701	2
ENSG00000230712	0
ENSG00000230736	0
ENSG00000230741	0
ENSG00000230769	1
ENSG00000230821	0
ENSG00000230866	0
ENSG00000230912	0
ENSG00000230922	1
ENSG00000230947	0
ENSG00000231004	0
ENSG00000231010	0
ENSG00000231086	0
ENSG00000231253	0
ENSG00000231261	0
ENSG00000231271	0
ENSG00000231369	0
ENSG00000231392	0
ENSG00000231405	0
ENSG00000231466	0
ENSG00000231467	0
ENSG00000231495	0
ENSG00000231565	0
ENSG00000231576	0
ENSG00000231711	5
ENSG00000231801	0
ENSG00000231907	0
ENSG00000231933	0
ENSG00000231993	0
ENSG00000232050	0
ENSG00000232073	0
ENSG00000232081	0
ENSG00000232218	0
ENSG00000232254	0
ENSG00000232305	0
ENSG00000232346	0
ENSG00000232350	0
ENSG00000232363	0
ENSG00000232396	0
ENSG00000232464	0
ENSG00000232515	0
ENSG00000232530	0
ENSG00000232545	0
ENSG00000232564	0
ENSG00000232603	0
ENSG00000232655	0
ENSG00000232707	0
ENSG00000232710	0
ENSG00000232754	0
ENSG00000232771	0
ENSG00000232775	0
ENSG00000232897	0
ENSG00000232926	0
ENSG00000233010	1
ENSG00000233080	0
ENSG00000233157	1
ENSG00000233179	0
ENSG00000233360	0
ENSG00000233388	0
ENSG00000233408	0
ENSG00000233471	0
ENSG00000233521	1
ENSG00000233574	0
ENSG00000233577	0
ENSG00000233603	0
ENSG00000233632	0
ENSG00000233720	0
ENSG00000233733	0
ENSG00000233739	0
ENSG00000233764	0
ENSG00000233866	0
ENSG00000233903	0
ENSG00000233995	0
ENSG00000234009	0
ENSG00000234121	0
ENSG00000234208	0
ENSG00000234300	0
ENSG00000234353	0
ENSG00000234381	0
ENSG00000234409	0
ENSG00000234479	0
ENSG00000234503	0
ENSG00000234626	0
ENSG00000234630	0
ENSG00000234688	3
ENSG00000234726	0
ENSG00000234735	0
ENSG00000234764	0
ENSG00000234869	0
ENSG00000234884	0
ENSG00000234891	0
ENSG00000234892	0
ENSG00000234913	1
ENSG00000234928	0
ENSG00000234965	22
ENSG00000234979	1
ENSG00000235062	0
ENSG00000235091	0
ENSG00000235111	1
ENSG00000235154	0
ENSG00000235159	1
ENSG00000235209	0
ENSG00000235237	0
ENSG00000235246	0
ENSG00000235271	0
ENSG00000235295	0
ENSG00000235328	0
ENSG00000235343	0
ENSG00000235347	0
ENSG00000235445	0
ENSG00000235478	2
ENSG00000235485	0
ENSG00000235513	5
ENSG00000235568	5
ENSG00000235573	0
ENSG00000235578	0
ENSG00000235617	0
ENSG00000235647	0
ENSG00000235689	0
ENSG00000235759	0
ENSG00000235776	0
ENSG00000235786	1
ENSG00000235954	36
ENSG00000235969	0
ENSG00000235989	0
ENSG00000235992	0
ENSG00000236003	0
ENSG00000236052	0
ENSG00000236054	0
ENSG00000236079	0
ENSG00000236097	0
ENSG00000236117	0
ENSG00000236118	0
ENSG00000236132	0
ENSG00000236235	0
ENSG00000236272	0
ENSG00000236323	0
ENSG00000236325	0
ENSG00000236464	0
ENSG00000236499	0
ENSG00000236540	0
ENSG00000236611	0
ENSG00000236641	0
ENSG00000236666	0
ENSG00000236670	4
ENSG00000236754	2
ENSG00000236794	0
ENSG00000236831	0
ENSG00000236850	9
ENSG00000236858	1
ENSG00000236867	0
ENSG00000236890	0
ENSG00000237015	0
ENSG00000237037	6
ENSG00000237127	0
ENSG00000237129	0
ENSG00000237214	0
ENSG00000237299	0
ENSG00000237316	0
ENSG00000237347	0
ENSG00000237358	0
ENSG00000237387	0
ENSG00000237406	3
ENSG00000237407	0
ENSG00000237428	0
ENSG00000237438	16
ENSG00000237439	0
ENSG00000237446	0
ENSG00000237472	0
ENSG00000237476	4
ENSG00000237517	139
ENSG00000237601	0
ENSG00000237668	0
ENSG00000237689	1
ENSG00000237835	0
ENSG00000237862	0
ENSG00000237948	0
ENSG00000237977	1
ENSG00000238120	0
ENSG00000238125	0
ENSG00000238153	0
ENSG00000238192	0
ENSG00000238195	0
ENSG00000238498	0
ENSG00000238584	0
ENSG00000238875	0
ENSG00000239127	0
ENSG00000239249	1
ENSG00000239282	9
ENSG00000239435	0
ENSG00000239446	0
ENSG00000239511	0
ENSG00000239547	0
ENSG00000239674	0
ENSG00000239713	4
ENSG00000239900	40
ENSG00000239989	0
ENSG00000240122	0
ENSG00000240160	0
ENSG00000240186	0
ENSG00000240591	0
ENSG00000240647	0
ENSG00000240972	61
ENSG00000241333	0
ENSG00000241360	20
ENSG00000241484	2
ENSG00000241527	0
ENSG00000241693	0
ENSG00000241717	2
ENSG00000241832	0
ENSG00000241838	0
ENSG00000241878	184
ENSG00000241954	0
ENSG00000241973	1043
ENSG00000241990	2
ENSG00000242082	3
ENSG00000242114	0
ENSG00000242156	0
ENSG00000242247	56
ENSG00000242251	0
ENSG00000242259	64
ENSG00000242876	0
ENSG00000243156	294
ENSG00000243453	0
ENSG00000243519	0
ENSG00000243762	0
ENSG00000243811	1
ENSG00000243902	2
ENSG00000244296	0
ENSG00000244425	0
ENSG00000244486	6
ENSG00000244491	0
ENSG00000244509	4
ENSG00000244625	2
ENSG00000244627	7
ENSG00000244671	0
ENSG00000244723	0
ENSG00000244752	0
ENSG00000248405	1
ENSG00000248409	0
ENSG00000248751	0
ENSG00000249222	0
ENSG00000249263	0
ENSG00000249288	0
ENSG00000249310	0
ENSG00000249333	0
ENSG00000249590	0
ENSG00000249680	0
ENSG00000249923	0
ENSG00000250261	0
ENSG00000250318	0
ENSG00000250470	0
ENSG00000250479	43
ENSG00000251322	340
ENSG00000251357	0
ENSG00000251890	0
ENSG00000251913	0
ENSG00000251940	0
ENSG00000251952	0
ENSG00000251985	0
ENSG00000252020	0
ENSG00000252143	0
ENSG00000252225	0
ENSG00000252267	0
ENSG00000252412	0
ENSG00000252603	0
ENSG00000252859	0
ENSG00000252909	0
ENSG00000253007	0
ENSG00000253120	0
ENSG00000253126	0
ENSG00000253152	0
ENSG00000253234	0
ENSG00000253239	0
ENSG00000253242	0
ENSG00000253329	0
ENSG00000253338	0
ENSG00000253352	248
ENSG00000253448	0
ENSG00000253451	0
ENSG00000253460	0
ENSG00000253481	0
ENSG00000253546	0
ENSG00000253590	0
ENSG00000253631	0
ENSG00000253637	0
ENSG00000253691	0
ENSG00000253752	0
ENSG00000253779	0
ENSG00000253786	0
ENSG00000253794	0
ENSG00000253818	0
ENSG00000253822	0
ENSG00000253823	0
ENSG00000253874	0
ENSG00000253889	0
ENSG00000253913	0
ENSG00000253920	0
ENSG00000253935	0
ENSG00000253963	0
ENSG00000254029	0
ENSG00000254030	0
ENSG00000254073	0
ENSG00000254075	0
ENSG00000254077	0
ENSG00000254127	0
ENSG00000254161	0
ENSG00000254175	0
ENSG00000254240	0
ENSG00000254264	0
ENSG00000254308	0
ENSG00000254355	0
ENSG00000254413	4
ENSG00000254499	0
ENSG00000254709	0
ENSG00000254835	0
ENSG00000255156	0
ENSG00000258555	0
ENSG00000259271	0
ENSG00000259421	0
ENSG00000260613	0
ENSG00000260708	2
ENSG00000260924	3
ENSG00000261188	14
ENSG00000261202	0
ENSG00000261251	3
ENSG00000261675	40
ENSG00000263366	0
ENSG00000263764	0
ENSG00000264073	0
ENSG00000264139	0
ENSG00000264141	0
ENSG00000264160	0
ENSG00000264346	0
ENSG00000264661	0
ENSG00000264757	0
ENSG00000264824	0
ENSG00000266012	0
ENSG00000266320	0
ENSG00000266503	0
ENSG00000266508	0
ENSG00000266533	0
ENSG00000266594	0
ENSG00000266887	0
ENSG00000267338	0
ENSG00000268292	0
ENSG00000268812	0
ENSG00000268818	0
ENSG00000269220	0
ENSG00000269972	0
ENSG00000269987	0
ENSG00000270022	5
ENSG00000270083	0
ENSG00000270226	0
ENSG00000270393	0
ENSG00000271093	0
ENSG00000271127	0
ENSG00000271138	0
ENSG00000271181	0
ENSG00000271275	0
ENSG00000271672	0
ENSG00000272578	2
ENSG00000272582	0
ENSG00000272600	0
ENSG00000272666	0
ENSG00000272669	1
ENSG00000272682	0
ENSG00000272689	0
ENSG00000272694	0
ENSG00000272720	10
ENSG00000272733	1
ENSG00000272779	9
ENSG00000272787	0
ENSG00000272798	0
ENSG00000272821	15
ENSG00000272829	0
ENSG00000272834	0
ENSG00000272836	0
ENSG00000272858	0
ENSG00000272872	3
ENSG00000272940	0
ENSG00000272942	0
ENSG00000272954	0
ENSG00000272973	0
ENSG00000272977	10
ENSG00000273000	0
ENSG00000273032	39
ENSG00000273044	0
ENSG00000273068	0
ENSG00000273076	0
ENSG00000273082	0
ENSG00000273096	0
ENSG00000273137	0
ENSG00000273139	3
ENSG00000273145	0
ENSG00000273164	2
ENSG00000273176	0
ENSG00000273188	2
ENSG00000273192	0
ENSG00000273203	7
ENSG00000273212	0
ENSG00000273214	0
ENSG00000273216	0
ENSG00000273243	1
ENSG00000273244	0
ENSG00000273253	12
ENSG00000273272	0
ENSG00000273287	1
ENSG00000273289	3
ENSG00000273295	9
ENSG00000273300	0
ENSG00000273311	4
ENSG00000273325	0
ENSG00000273342	0
ENSG00000273343	0
ENSG00000273350	1
ENSG00000273353	0
ENSG00000273362	0
ENSG00000273366	0
ENSG00000273387	4
ENSG00000273424	0
ENSG00000273428	0
ENSG00000273442	0
ENSG00000273643	0
ENSG00000273846	0
ENSG00000273866	0
ENSG00000273899	14
ENSG00000273907	0
ENSG00000273979	0
ENSG00000274044	0
ENSG00000274170	0
ENSG00000274252	0
ENSG00000274280	0
ENSG00000274342	0
ENSG00000274381	0
ENSG00000274422	2
ENSG00000274457	0
ENSG00000274552	0
ENSG00000274600	0
ENSG00000274602	17
ENSG00000274617	0
ENSG00000274625	0
ENSG00000274717	0
ENSG00000275004	27
ENSG00000275060	0
ENSG00000275293	0
ENSG00000275307	0
ENSG00000275319	0
ENSG00000275361	0
ENSG00000275362	0
ENSG00000275609	0
ENSG00000275635	0
ENSG00000275656	0
ENSG00000275772	0
ENSG00000275793	1
ENSG00000275818	0
ENSG00000275840	0
ENSG00000275942	0
ENSG00000276027	0
ENSG00000276057	0
ENSG00000276095	0
ENSG00000276138	0
ENSG00000276150	0
ENSG00000276160	0
ENSG00000276162	0
ENSG00000276400	0
ENSG00000276427	0
ENSG00000276664	0
ENSG00000276675	0
ENSG00000276753	0
ENSG00000276800	0
ENSG00000276871	0
ENSG00000276874	0
ENSG00000276950	0
ENSG00000276965	0
ENSG00000276991	0
ENSG00000277017	0
ENSG00000277232	1
ENSG00000277248	0
ENSG00000277385	0
ENSG00000277460	0
ENSG00000277690	0
ENSG00000277771	0
ENSG00000277870	0
ENSG00000277872	0
ENSG00000277941	0
ENSG00000277950	0
ENSG00000277971	0
ENSG00000278008	0
ENSG00000278044	0
ENSG00000278110	0
ENSG00000278188	0
ENSG00000278195	28
ENSG00000278196	0
ENSG00000278278	0
ENSG00000278292	0
ENSG00000278404	0
ENSG00000278420	0
ENSG00000278558	2
ENSG00000278655	0
ENSG00000278657	0
ENSG00000278667	0
ENSG00000278869	0
ENSG00000278881	0
ENSG00000278890	0
ENSG00000278920	0
ENSG00000278948	8
ENSG00000278960	0
ENSG00000279006	0
ENSG00000279010	137
ENSG00000279080	0
ENSG00000279085	0
ENSG00000279110	0
ENSG00000279159	2
ENSG00000279175	3
ENSG00000279182	0
ENSG00000279184	0
ENSG00000279217	0
ENSG00000279219	0
ENSG00000279278	0
ENSG00000279298	0
ENSG00000279345	0
ENSG00000279440	0
ENSG00000279442	0
ENSG00000279467	0
ENSG00000279494	0
ENSG00000279548	0
ENSG00000279560	0
ENSG00000279597	0
ENSG00000279642	0
ENSG00000279652	0
ENSG00000279699	1
ENSG00000279712	4
ENSG00000279714	0
ENSG00000279738	11
ENSG00000279805	1
ENSG00000279833	0
ENSG00000279848	0
ENSG00000279914	0
ENSG00000279920	0
ENSG00000279927	0
