id	feature	fc	pval	qval	gene_name	FPKM.UHR_Rep1	FPKM.UHR_Rep2	FPKM.UHR_Rep3	FPKM.HBR_Rep1	FPKM.HBR_Rep2	FPKM.HBR_Rep3
ENSG00000099995	gene	1.01564808711107	0.764646877449423	0.895421154779273	SF3A1	264.28117132122	260.257994586507	239.699458295307	235.4557413386	253.153197130352	218.707894051193
ENSG00000099998	gene	0.0608376268500482	0.055801463635768	0.147927881334201	GGT5	6.71389576973902	0.148566025768087	0.142015431119921	29.9413193399405	32.3415764317806	25.739243589032
ENSG00000099999	gene	0.636897736713116	0.0444785501810181	0.130195491258344	RNF215	25.4592998211596	23.8727712502824	24.4979262811559	43.4406291931476	40.4510666662274	31.7672821766755
ENSG00000100003	gene	0.279291871631949	0.000361240490168502	0.00497428026076552	SEC14L2	27.5840697577277	23.0845102342523	26.0293659086048	94.0292496384294	99.2053624810359	98.8819285406851
ENSG00000100012	gene	1	NA	NA	SEC14L3	0	0	0	0	0	0
ENSG00000100014	gene	0.682013773264138	0.0382496945032806	0.117588859363851	SPECC1L	258.053599402922	231.883126084653	195.558508976379	306.93108526024	300.260610410431	329.927955134216
ENSG00000100023	gene	2.1632862681861	0.00268732780113556	0.0164493390362129	PPIL2	143.514785572826	123.325684044074	153.812118966749	80.3802837216065	62.1826058081888	79.2097503825792
ENSG00000100024	gene	1.10153126296882	0.767168786302121	0.895874778191645	UPB1	0.767612004710732	3.37481141321949	0	0	0	0
ENSG00000100027	gene	0.173109218263558	0.00540484024723542	0.0265437709919784	YPEL1	25.3416886059834	15.1493809669001	17.984152170592	102.668477671122	134.13171249947	107.271249151496
ENSG00000100028	gene	2.12883132965773	0.00489904229910598	0.0248350868848557	SNRPD3	506.272632199292	508.93119697327	512.163254315645	228.026411780267	231.142206108884	285.254835756289
ENSG00000100029	gene	2.44682297100516	0.000815905471925449	0.00790503444065522	PES1	256.661151692561	278.841938300856	275.272655049594	113.110187154488	111.435632353961	100.338606377222
ENSG00000100030	gene	0.542352497119014	0.00268975883711553	0.0164493390362129	MAPK1	320.416281399612	278.576684234121	299.827857242502	545.725590505558	563.149776093419	602.393724960127
ENSG00000100031	gene	4.06660462115866	0.00661283506901544	0.0310227458300358	GGT1	97.3548006265223	73.165031443843	74.4334734303112	14.5293298615246	21.2898900211998	19.9880158615246
ENSG00000100033	gene	0.250242502433426	6.44442133583834e-05	0.00202498469109596	PRODH	25.3141994381267	21.6596057601413	26.6484404392662	108.615702861212	106.225829947015	117.319444122151
ENSG00000100034	gene	1.33478113939177	0.0400902446062008	0.120543456571026	PPM1F	105.404254549241	103.755025220768	100.38373736507	72.7030823200436	74.0596337624715	86.713201610235
ENSG00000100036	gene	0.380462517428706	0.0439588525139168	0.129965303084624	SLC35E4	16.5876109817393	16.9132092628819	11.4089043966733	21.8596693729886	40.8444890159103	40.6026515201591
ENSG00000100038	gene	3.62387865605869	0.0103567123050752	0.0429294994473105	TOP3B	119.833344253727	137.785399853637	121.373847019575	31.913937465442	28.7965330932089	47.3763927548562
ENSG00000100053	gene	1	NA	NA	CRYBB3	0	0	0	0	0	0
ENSG00000100055	gene	0.614781651105516	0.00339797279923049	0.0193794061581919	CYTH4	14.2101806838176	17.3838223619542	10.2445710545366	16.2702167437104	20.0222030024347	17.6496309435157
ENSG00000100056	gene	1.00490503989246	0.982150656208733	0.986614977373318	DGCR14	58.7450356323505	42.3888523743128	58.6454431234383	69.8765705562219	58.3179544734299	47.6808910211561
ENSG00000100058	gene	1.42948739225877	0.00874684914804291	0.0382782903310393	CRYBB2P1	33.7575600638695	34.8073225052059	40.3370052557887	27.1846091425019	26.8505521661228	25.8364851710956
ENSG00000100060	gene	7.3139521909811	0.00333979203994661	0.0192965762308026	MFNG	105.371205542406	60.7555559119001	76.2521264280079	10.3081308974359	10.1584236055227	12.5590111242604
ENSG00000100065	gene	15.4982976629629	0.0691674485730673	0.164365657361805	CARD10	70.1904547098372	76.2852428336872	63.5604132572541	0	6.14808212738853	7.29156307643312
ENSG00000100068	gene	3.62359281158542	0.0475782197433129	0.136555669652885	LRP5L	35.5274029945115	25.5884574919868	28.1466510669594	14.5244712612514	5.1317624169045	8.3048293791438
ENSG00000100075	gene	3.65120198687138	0.00259462766944518	0.0162670273743939	SLC25A1	457.026922961832	404.857483035305	514.252680164122	116.005771004771	151.363147763359	131.559668166031
ENSG00000100077	gene	0.361904612148687	0.00115930581126045	0.00934698974530651	GRK3	79.4231355138128	83.5711645045684	68.6534874098678	179.794980221434	202.155132942277	213.075384175105
ENSG00000100078	gene	7.24112980409682	0.0366222035913474	0.115621528481254	PLA2G3	20.928946	21.659445	12.905663	0	3.085428	0
ENSG00000100079	gene	1.79294134761104	0.447120873941382	0.644787687706658	LGALS2	11.2725712608696	9.51450757246377	0	0	0	0
ENSG00000100083	gene	1.20529845481787	0.075603697594973	0.174983031259497	GGA1	138.352270730601	123.570774416373	114.056007811613	96.3366293528658	101.024965509339	98.3025046156474
ENSG00000100084	gene	1.42373761641263	0.123639543281604	0.259613672828831	HIRA	214.535767221214	215.725754996743	193.136696288904	150.001513030007	148.074054286113	101.559109559898
ENSG00000100092	gene	1.23208797101955	0.874193847661325	0.940544297085268	SH3BP1	58.0197754726094	47.1691924071313	126.724285752836	24.9195966364668	254.686802641653	23.0254149178282
ENSG00000100095	gene	0.0291400870200835	0.000156514643557149	0.00300780315009824	SEZ6L	9.44549245404952	12.4468139269828	14.2364901451951	470.250097540076	471.740489758008	484.765591883061
ENSG00000100097	gene	5.26972335219198	0.000106059080306142	0.00238979467556251	LGALS1	2884.49930227843	2582.75856755232	2808.57484661419	556.80735644222	539.345242837125	505.538141657871
ENSG00000100099	gene	1.15741305000003	0.408338960092152	0.607696364850947	HPS4	126.595825679095	109.591428761269	117.634403895196	86.5204029021517	108.293960884066	120.805243075774
ENSG00000100100	gene	0.158424319838695	0.000529901413021561	0.00616359011988236	PIK3IP1	49.6356781679369	40.8498012838371	38.2474964194481	240.612925849409	281.380060005782	250.317268017346
ENSG00000100101	gene	2.17151678821633	0.210764593108629	0.393902537649107	RP1-37E16.12	0	1.669314	1.876053	0	0	0
ENSG00000100104	gene	0.969612100554562	0.833373899192383	0.940544297085268	SRRD	86.9457502102339	84.9262685957397	83.8250993283168	87.8964491829127	80.0793992447326	111.0732800257
ENSG00000100105	gene	1.4862064377432	0.0616328455165049	0.152188367141314	PATZ1	145.874503509397	126.127264214474	127.539423956789	105.095512510978	83.7052300323204	81.148484052872
ENSG00000100106	gene	3.41848419743647	0.0124901081286386	0.0486398924480904	TRIOBP	71.2662807221768	63.7722439852917	68.4342646671025	28.4078861903906	16.4386626546004	18.4734741347442
ENSG00000100109	gene	1.12641346631686	0.559560442877634	0.765714290253604	TFIP11	137.388555679544	105.628016911884	105.658883432303	100.400543113503	109.708396233628	78.1154475329286
ENSG00000100116	gene	1.26821826676177	0.229718028240958	0.41871652407003	GCAT	147.917555903517	154.92072625903	123.414479778517	121.135242996673	89.3357729344106	110.131936552757
ENSG00000100121	gene	6.24843624739157	0.220422393171297	0.405944574090473	GGTLC2	11.9115418022783	11.8907602579333	8.02732344263629	0	0	10.5531133986981
ENSG00000100122	gene	9.02036020953954	0.189558433958153	0.363563840743958	CRYBB1	10.338806	13.439829	21.615303	13.807675	0	0
ENSG00000100124	gene	1.19560196664793	0.413401603007451	0.612139057049559	ANKRD54	82.7962355830176	66.2438272886115	76.7879984905282	54.808104	66.4272359674616	83.9482289935369
ENSG00000100129	gene	2.13420281602528	0.000728949469462004	0.00732262876141376	EIF3L	1242.96795348766	1097.01679850256	1193.19563384078	555.06478310824	562.080471920624	597.992487067505
ENSG00000100138	gene	1.11477696872703	0.133133664208422	0.275620981639919	SNU13	564.612927477698	487.651099415468	537.229732495683	500.186758333094	481.484500214029	500.486573146763
ENSG00000100139	gene	1.39965171684605	0.0193662051756958	0.0695923795744514	MICALL1	108.459019920576	98.0099680385389	97.3785700805965	68.460314467996	70.809575719504	77.4486229825737
ENSG00000100142	gene	1.12581053802592	0.577025814369961	0.773550219024046	POLR2F	29.2279596902868	28.7329769833854	27.939777723374	22.1678270470037	29.8799580668844	17.6653618283158
ENSG00000100146	gene	0.114774740225737	0.0475566821287442	0.136555669652885	SOX10	76.7336665075472	66.6739686929919	5.77119804636119	87.0327364878706	107.414437976819	118.142239843666
ENSG00000100147	gene	1.34846348280239	0.414939154499671	0.61338831534734	CCDC134	127.751593795276	104.802511929134	101.552929015748	51.7698024173228	91.7645121181102	101.532317586614
ENSG00000100150	gene	0.659072805621296	0.0674732197465437	0.162082408304197	DEPDC5	40.4171740131772	31.5755445531967	35.6410649241093	48.0531139460713	60.2544923236945	61.0391306151781
ENSG00000100151	gene	0.465021682489642	0.0053512033480474	0.0264271718417536	PICK1	45.6151365097232	46.3381276884008	65.3073967892931	155.104434539465	117.086443958819	137.229334781972
ENSG00000100154	gene	0.810896553158345	0.295293869543337	0.501999578223672	TTC28	63.8268173239225	53.3902910402531	42.6713828886516	55.5887505073151	65.736038955002	44.4454509394227
ENSG00000100156	gene	0.439658851447861	0.378869098131369	0.574477328899023	SLC16A8	0	0	0	4.66685301679528	0	5.29005065093055
ENSG00000100162	gene	36.8806623134118	0.0534517440755649	0.147927881334201	CENPM	152.676660908324	121.471329495501	140.651737032621	0	11.8768451979753	0
ENSG00000100167	gene	0.0444108920710637	6.68019414651333e-06	0.000735422034582791	SEPT3	46.4314553103004	47.9329987941773	52.1243841190345	1133.16144844315	1153.06553861968	1240.12722658062
ENSG00000100170	gene	1	NA	NA	SLC5A1	0	0	0	0	0	0
ENSG00000100181	gene	3.8667210767308	0.002367288170251	0.0150552715287906	TPTEP1	52.795637901585	46.7529790656791	52.2675235811665	16.1624066690148	11.6844810642287	12.0437543463172
ENSG00000100191	gene	5.22947024820133	0.275227265552867	0.481795828463603	SLC5A4	20.472116	18.200953	7.216109	10.382372	0	0
ENSG00000100196	gene	206.052653686074	1.55804070047783e-05	0.001147756649352	KDELR3	197.02629920788	262.095004868844	210.479952809746	0	0	0
ENSG00000100197	gene	1.71729656930768	0.664051529640978	0.814176910128467	CYP2D6	9.16371101719198	16.04575647237	6.68061929881293	0	6.4472871735571	11.425818531314
ENSG00000100201	gene	0.949778286832616	0.340958007326071	0.531581796254403	DDX17	1226.17803558429	1135.85340035498	1135.63438115898	1269.60554252246	1192.11090341761	1232.24107346963
ENSG00000100206	gene	2.74204579986066	0.330451368583821	0.52195039299018	DMC1	17.2603310031215	16.4088237414869	11.6843418251986	5.57232392508513	6.64497038620885	0
ENSG00000100207	gene	1.07962330715695	0.293992456402471	0.500750156955268	TCF20	263.321966111288	240.155546184022	234.943328242051	228.723218032989	227.067853624404	209.225838720986
ENSG00000100209	gene	1.92674134724813	0.0899552439915967	0.200809181031746	HSCB	125.227165880985	107.556671878933	68.7288685335158	41.7361912373461	36.8888291409029	52.3918992804378
ENSG00000100211	gene	1.17308071066176	0.389634953497004	0.58379203201924	CBY1	62.0592041482112	58.3341172717206	73.3293025217206	48.4795556350085	64.693976548552	67.3313444727428
ENSG00000100216	gene	1.83750529523162	0.00918950827248866	0.0398212025141175	TOMM22	343.656938093108	304.801541929712	351.137972509356	191.31016150251	199.479599272478	165.769576504792
ENSG00000100218	gene	0.0809579431502779	0.000591041960922745	0.00640273687400541	RSPH14	0.395999769704434	0	0	12.8935953965517	12.4795453842365	12.0373566711823
ENSG00000100219	gene	6.84782780569295	0.000243031694971307	0.00358066697257726	XBP1	1565.40027501783	1350.79889925231	1304.84752294419	182.372420847094	211.05431013144	191.172661111625
ENSG00000100220	gene	1.37642358313801	0.0787601889899007	0.180005794625573	RTCB	495.164343431818	379.056411271371	418.748821562415	298.118822921303	332.165501955563	315.044020612619
ENSG00000100221	gene	0.992636473173988	0.945473941020529	0.961793974524911	JOSD1	254.594340635229	290.991551361073	244.905618128294	276.681942184466	243.114108175682	221.142635380028
ENSG00000100225	gene	1.45102770980857	0.0841759666107128	0.190310881032916	FBXO7	218.799577963502	276.48895612299	217.905227242225	155.700602012322	137.340784253609	174.666182099754
ENSG00000100226	gene	1.10327357118006	0.469373220154685	0.670316521190212	GTPBP1	171.90055570169	133.680109227406	146.179952396277	136.753198673769	144.087861944036	127.151148383664
ENSG00000100227	gene	1.00121656932693	0.986371724572859	0.989730538617943	POLDIP3	311.853882190959	299.45394407863	290.278081684658	316.226067886027	279.055218014795	313.533138781096
ENSG00000100228	gene	0.344850541321426	0.00621934190557827	0.0296373066114403	RAB36	17.1653285551497	17.6761738850743	15.2207604558072	47.0622615398101	43.5060656445094	60.2989570577064
ENSG00000100234	gene	1.88047017879566	0.00393418592995343	0.0212062217199929	TIMP3	770.875427	665.823914	669.409119	352.91452	373.563232	382.776031
ENSG00000100239	gene	0.586756148931523	0.0310676049145817	0.102860534623559	PPP6R2	160.215431036455	156.730580816414	159.256283406805	235.147660793045	276.423378045803	328.121377450738
ENSG00000100241	gene	0.391785324651555	0.000416742487929889	0.00536037652403681	SBF1	242.24552171878	222.272739392861	223.0681506458	595.858154218939	589.909420755746	548.840354307595
ENSG00000100242	gene	0.47752807966741	0.00379380317296174	0.0207019876845567	SUN2	251.584901746186	199.88088898274	256.817121040068	525.055780992141	554.627290202959	526.792492254893
ENSG00000100243	gene	1.493898545435	0.00299889209126336	0.0179123014099785	CYB5R3	275.380036794743	267.812067074167	261.664257460907	170.89643803047	185.09585284363	164.24906940365
ENSG00000100246	gene	0.672546752984039	0.356596715873605	0.546652894541983	DNAL4	83.5154527259259	47.5275071674897	56.2988139440329	61.4115937353909	114.382815848971	101.751707411523
ENSG00000100249	gene	1	NA	NA	C22orf31	0	0	0	0	0	0
ENSG00000100253	gene	1	NA	NA	MIOX	0	0	0	0	0	0
ENSG00000100258	gene	1.66961032186615	4.47883697246576e-05	0.00174680920548461	LMF2	253.133959128029	239.771556762279	272.022422792731	160.579077879502	157.268325120825	168.33417897446
ENSG00000100263	gene	1.57666662782498	0.0189899352903953	0.0687996016258583	RHBDD3	108.568868175182	115.889696871931	108.836139616788	58.1765588407432	74.5305431128069	68.2740663699403
ENSG00000100266	gene	1.31775020959986	0.00349745062331652	0.0197872398102607	PACSIN2	237.512142472771	229.257335038208	244.040100435661	192.550605288538	181.330784615942	179.516864278217
ENSG00000100271	gene	0.435014326284519	0.0393855934537222	0.119861909801776	TTLL1	33.7263375283019	46.4313583544883	58.719328401944	100.165824794168	129.249171463122	119.777196520297
ENSG00000100276	gene	0.0172664793865668	0.00192596538920786	0.013198088403564	RASL10A	0	0	0	30.1548319598214	79.2821898526786	56.0547512892857
ENSG00000100280	gene	0.786251847852232	0.0234835118463749	0.0817300176070685	AP1B1	237.666596987204	232.486907517036	208.117589895254	277.862019789763	267.042506912959	285.889244169766
ENSG00000100281	gene	1.68943456189356	0.0394568051496796	0.119861909801776	HMGXB4	86.1874015148185	102.869486074259	83.159664012654	40.3643522987013	51.591045493673	55.7863686914752
ENSG00000100284	gene	0.439680388221102	0.000237844621312044	0.00358066697257726	TOM1	58.9734100468404	53.6294173261795	57.9241558732754	132.913606339295	135.597200643332	131.275035327883
ENSG00000100285	gene	0.0614899060419877	0.000142834356125165	0.00293640862359643	NEFH	29.54524	38.046917	27.39192	427.414459	470.387421	506.005554
ENSG00000100288	gene	0.951679448036386	0.676557902563403	0.827216024710994	CHKB	96.3034281138696	124.280095673618	107.753727265144	105.114747129427	109.461378841774	115.524621720291
ENSG00000100290	gene	22.1584971709791	0.00139605441339952	0.0104886729750872	BIK	15.566455	30.50359	23.958937	0	0	0
ENSG00000100292	gene	3.38138168491205	0.0019737475352597	0.0133772401125316	HMOX1	149.991183085655	135.695289427027	167.355063005405	43.8175895883576	51.9873348365904	42.3611769721414
ENSG00000100294	gene	1.14678699517929	0.309093374617532	0.503601154482571	MCAT	73.2476552361809	69.0151784371859	80.9460400293132	59.9731117914573	71.1290419041038	78.0838707144054
ENSG00000100296	gene	1.16916605393521	0.489931795794583	0.690749134740688	THOC5	112.723678817339	100.868611233181	90.951055911018	73.0420805757807	98.3453926872303	57.1622486596852
ENSG00000100297	gene	9.87684164692735	0.000153149866933489	0.00300780315009824	MCM5	319.778687687244	244.865887578904	304.931688500954	31.5872924611611	28.9827828552739	34.3698496995094
ENSG00000100298	gene	1	NA	NA	APOBEC3H	0	0	0	0	0	0
ENSG00000100299	gene	0.68117356795023	0.105072583490365	0.228778728584933	ARSA	82.8303043499318	100.450166903479	89.3549758079809	138.104087011596	114.109471802524	162.404468536494
ENSG00000100300	gene	6.95345281463517	0.0011630869592576	0.00934698974530651	TSPO	400.161123871478	362.551473591065	394.505889712715	71.3317787731959	47.3626227099656	64.9490700639175
ENSG00000100302	gene	0.155231611987696	0.00076520323580942	0.00760044562309581	RASD2	18.331234	21.034245	23.613098	136.438553	160.559845	133.029221
ENSG00000100304	gene	2.28765407218406	0.00996341061416861	0.041941214204405	TTLL12	262.677714004111	286.707587137819	264.705545529857	98.8182682470792	133.404646010385	91.7879246713544
ENSG00000100307	gene	0.0618867148186547	0.000212702631207318	0.00357512133442728	CBX7	14.9840107670554	19.4022132592146	19.719052212572	294.088313601796	321.713065900952	308.902632817585
ENSG00000100311	gene	0.831910862044215	0.346444007243222	0.537271861768301	PDGFB	45.9600537923425	40.4479189324648	56.5945118862005	66.4266638194629	69.7339243283701	52.789451183196
ENSG00000100312	gene	1	NA	NA	ACR	0	0	0	0	0	0
ENSG00000100314	gene	0.15346718347046	0.0393161111905052	0.119861909801776	CABP7	4.68924	0	9.488631	58.498192	61.171688	73.087692
ENSG00000100316	gene	3.07093541805701	0.000559961253885244	0.00628454970034211	RPL3	3660.50388763714	3187.9327978076	3241.13427540025	1132.66562593691	1055.24743158429	1133.38095413349
ENSG00000100319	gene	1.23494866520053	0.595127736679396	0.773550219024046	ZMAT5	59.6174756271875	54.01370951375	34.5412573171875	47.7965040815625	29.251139933125	21.2815714503125
ENSG00000100320	gene	0.423528380403046	0.000540384943680694	0.00620389987290563	RBFOX2	226.206457518274	228.774589343219	206.069215711604	509.35032950689	483.275572273417	526.925678252347
ENSG00000100321	gene	0.0325433982254705	2.47391820001885e-05	0.00132670932504497	SYNGR1	32.8849848740112	41.7071845412052	29.2710121849561	922.563749423414	951.830371894865	961.122525916151
ENSG00000100324	gene	0.67955622427556	0.16472142219624	0.32944284439248	TAB1	78.1099477004039	91.5183619932675	97.2787483132855	178.096585443896	124.593750800494	115.539596109964
ENSG00000100325	gene	2.26125522213601	0.000293488244984541	0.00418457433171507	ASCC2	106.38826369904	94.7515548930945	113.668284166544	51.3200889854136	48.3399761115214	48.4236212232275
ENSG00000100330	gene	0.469146685637683	0.00370679251331629	0.0204800286360725	MTMR3	87.6455616475815	68.2357625854792	79.5828208974048	178.985527776431	172.260036364132	184.069874562456
ENSG00000100335	gene	1.38196124969606	0.115869713115867	0.248011686185052	MIEF1	178.726961561615	130.474867395897	137.694323499404	101.212043662078	107.996290951158	112.23963769358
ENSG00000100336	gene	0.5063941124896	0.26582958166052	0.469048603169461	APOL4	9.67937758967329	6.11055237902673	3.75417544551062	18.8381266257711	7.22248933379027	12.3572841638108
