id	feature	fc	pval	qval	gene_name	FPKM.UHR_Rep1	FPKM.UHR_Rep2	FPKM.UHR_Rep3	FPKM.HBR_Rep1	FPKM.HBR_Rep2	FPKM.HBR_Rep3
ENSG00000075234	gene	2.22954212805317	0.0104082568260218	0.0401807123981305	TTC38	103.68221468474	120.229039188373	109.250237599497	55.6150692638345	47.6242946064841	40.3201252168809
ENSG00000075240	gene	1.00990345935417	0.952657545145754	0.963121028488779	GRAMD4	138.596596560082	118.319524999591	139.935492479836	156.931505788946	142.923102077175	112.915445924872
ENSG00000075275	gene	55.9895555248041	0.00145680280632066	0.0100762194103845	CELSR1	81.7159976143214	63.6805762769015	77.4390808981727	0	1.03511655911292	0
ENSG00000077935	gene	6.16433689315476	0.000877381168517766	0.00730066485270623	SMC1B	4.86126227016224	7.74279365953445	5.27130476205032	0	0	0
ENSG00000077942	gene	1.87206865102308	0.02898549662758	0.0891035637070051	FBLN1	72.006026385175	78.001637197941	80.5195223258751	46.5789778267673	43.0614798019218	32.529957654221
ENSG00000079974	gene	0.573560687871991	0.0750500265492136	0.173513988957792	RABL2B	48.2309710473595	52.4926740155026	40.4064541301533	101.280229268995	67.0407944350937	70.2467557901193
ENSG00000093000	gene	1.54077528825464	0.00141552075822926	0.00987295991033854	NUP50	209.484592420173	220.971578268574	196.958151963333	124.595655830368	129.808748932436	134.462213910916
ENSG00000093009	gene	303.25987639372	3.60601578597297e-07	0.000149649655117878	CDC45	316.595637784259	296.318586282853	296.350892335559	0	0	0
ENSG00000093010	gene	1.35015294085759	0.0793291811477713	0.176633983638149	COMT	171.70134059203	130.201879188425	172.80929736945	130.230726709298	132.095330851423	117.364102868121
ENSG00000093072	gene	0.683567059731896	0.112409708165479	0.227706473793963	CECR1	28.2069435508621	29.6987853017241	20.9078889077586	38.3990233189655	30.1218710284483	38.3633012775862
ENSG00000093100	gene	0.703396337102251	0.20487217277418	0.3704660204849	XXbac-B461K10.4	9.700727	3.99144	16.601532	37.558205	13.205754	36.763531
ENSG00000099889	gene	0.268061450612512	0.00736897777279921	0.0310469621899662	ARVCF	58.6475030160114	37.1041060284647	41.8090501693649	200.166401837395	169.200171181107	168.75650948728
ENSG00000099899	gene	1.64282968837373	0.116114819087312	0.232229638174625	TRMT2A	210.623304988393	143.878262233914	184.80789486374	114.544548768105	132.200714575069	88.9436509084027
ENSG00000099901	gene	4.96965579600382	0.000362757146699089	0.0044938571904514	RANBP1	552.991306086759	539.520035122025	526.943911248594	93.3513928122025	109.634574627001	114.765418971225
ENSG00000099904	gene	0.648755830538445	0.0406147492794218	0.11274328395291	ZDHHC8	84.6108899722122	90.0954918493324	71.5909277760736	135.618902660051	107.701198253519	118.336386481595
ENSG00000099910	gene	0.619459850606217	0.00463705169616779	0.0223764703942981	KLHL22	65.195533441455	62.0980833340508	73.232958490099	109.671087117305	112.931102219113	127.54999362204
ENSG00000099917	gene	1.49145689414654	0.020409621429137	0.0674899832118875	MED15	108.168629826971	92.6753767990168	103.694248136977	73.7932303274532	71.7549538995566	63.371712369867
ENSG00000099937	gene	89.2096632978002	0.0108264141907023	0.0406842098190497	SERPIND1	263.382917846063	250.195912159812	243.271837435958	0	5.51993291147669	0
ENSG00000099940	gene	1.34275441438989	0.00587819850974536	0.0266606817655117	SNAP29	114.514639038159	114.953446781345	95.5735940248334	68.9714134900061	77.916230488189	72.5135891235615
ENSG00000099942	gene	1.13789041021566	0.0343212981951226	0.101016586886354	CRKL	622.926453	572.025879	593.728327406761	542.098877	525.702393	526.566345
ENSG00000099949	gene	1.19369227816486	0.116484986223	0.232409948473774	LZTR1	162.166875269719	144.136765011249	148.919184560349	131.124463728031	132.173723368052	114.880158995633
ENSG00000099953	gene	16.5568570481395	0.0246103590670304	0.0788671738441513	MMP11	30.6593367756955	24.913773109544	28.0735569374034	4.06198772488408	0	2.82352714509274
ENSG00000099954	gene	0.699631734969343	0.186004785641023	0.344915708540444	CECR2	46.8026551937912	46.745340998234	46.2419932494656	88.26706653834	53.4057346275676	86.7598535289525
ENSG00000099956	gene	1.39233881218244	0.0484998326817068	0.128769727313335	SMARCB1	292.27990048287	326.075947154776	279.778941282547	224.04181873156	205.910864029827	175.145076110439
ENSG00000099957	gene	1.09153463338621	0.539201449872899	0.717207056721965	P2RX6	21.1421900832981	17.6964016183932	28.0343607010571	33.0277669156448	19.7740342183932	26.1128440627907
ENSG00000099958	gene	37.3407762857978	0.0217580637699234	0.0708203644275938	DERL3	86.0336758840885	69.55531596549	91.0410090555848	4.61784437381454	0	8.4055777118019
ENSG00000099960	gene	0.0143535592222383	0.000139088301621126	0.00274864977013178	SLC7A4	0	0	0	69.6820807625664	70.8539872141398	48.3670012141398
ENSG00000099968	gene	0.543545018646652	0.00388574329665392	0.0193123768636093	BCL2L13	137.324167767685	133.572708154529	126.972708985643	218.382867316236	241.437458978335	259.584519806186
ENSG00000099974	gene	2.05751078440325	0.0360737328947633	0.10468919026032	DDTL	84.60347	87.817352	156.105026	60.293888	66.077446	60.671177
ENSG00000099977	gene	2.20988903688318	0.00988159588441406	0.0386873801135079	DDT	215.495641646321	247.531661673702	259.835059402738	137.071407443811	101.177882690816	111.388365991443
ENSG00000099984	gene	0.875051359054671	0.721858002746235	0.843862172224472	GSTT2	9.611769	11.54422	17.388325	15.912269	20.872616	10.755763
ENSG00000099991	gene	0.913920804152514	0.379172018313873	0.558001374468998	CABIN1	227.548838769599	190.860436109288	197.141845871858	242.445898980614	213.720740498509	237.090696826481
ENSG00000099992	gene	1.59183526926417	0.111257264292962	0.227447116658026	TBC1D10A	33.3775053523485	37.7803105073081	32.5343088659004	17.0111090769122	19.0615488091386	27.5937262801192
ENSG00000099994	gene	0.964792536038543	0.878801539961929	0.963121028488779	SUSD2	9.24043741352529	17.908000761129	9.92328533017617	10.9646818533813	9.81435568630422	9.39128818223148
ENSG00000099995	gene	1.02196834879875	0.684487201055118	0.813931772028292	SF3A1	264.28117132122	260.257994586507	239.699458295307	235.4557413386	253.153197130352	218.707894051193
ENSG00000099998	gene	0.064694481540411	0.0566474683524369	0.142046521850522	GGT5	6.71389576973902	0.148566025768087	0.142015431119921	29.9413193399405	32.3415764317806	25.739243589032
ENSG00000099999	gene	0.645721496384693	0.0457310320918436	0.123637643766222	RNF215	25.4592998211596	23.8727712502824	24.4979262811559	43.4406291931476	40.4510666662274	31.7672821766755
ENSG00000100003	gene	0.278560300533436	0.000336614210608044	0.00429830453545656	SEC14L2	27.5840697577277	23.0845102342523	26.0293659086048	94.0292496384294	99.2053624810359	98.8819285406851
ENSG00000100014	gene	0.687987413660362	0.0404227244359221	0.112586782824884	SPECC1L	258.053599402922	231.883126084653	195.558508976379	306.93108526024	300.260610410431	329.927955134216
ENSG00000100023	gene	2.15914909418212	0.00164722419460384	0.0106812193868842	PPIL2	143.514785572826	123.325684044074	153.812118966749	80.3802837216065	62.1826058081888	79.2097503825792
ENSG00000100024	gene	1.19174290061701	0.639394310566629	0.790923375536223	UPB1	0.767612004710732	3.37481141321949	0	0	0	0
ENSG00000100027	gene	0.173565775055844	0.00506675005117541	0.0238943326277022	YPEL1	25.3416886059834	15.1493809669001	17.984152170592	102.668477671122	134.13171249947	107.271249151496
ENSG00000100028	gene	2.11057256843319	0.00497812019271704	0.0236105129140294	SNRPD3	506.272632199292	508.93119697327	512.163254315645	228.026411780267	231.142206108884	285.254835756289
ENSG00000100029	gene	2.45307391216989	0.000765268238384631	0.00697991909735433	PES1	256.661151692561	278.841938300856	275.272655049594	113.110187154488	111.435632353961	100.338606377222
ENSG00000100030	gene	0.540663468186739	0.00252522869090754	0.0145551375934254	MAPK1	320.416281399612	278.576684234121	299.827857242502	545.725590505558	563.149776093419	602.393724960127
ENSG00000100031	gene	4.0143719893128	0.00623955424683043	0.027694278207857	GGT1	97.3548006265223	73.165031443843	74.4334734303112	14.5293298615246	21.2898900211998	19.9880158615246
ENSG00000100033	gene	0.248467139430248	6.86946728725157e-05	0.00187932149870942	PRODH	25.3141994381267	21.6596057601413	26.6484404392662	108.615702861212	106.225829947015	117.319444122151
ENSG00000100034	gene	1.32890059361036	0.0395373980592189	0.110865001314702	PPM1F	105.404254549241	103.755025220768	100.38373736507	72.7030823200436	74.0596337624715	86.713201610235
ENSG00000100036	gene	0.375761499111684	0.0342334628618342	0.101016586886354	SLC35E4	16.5876109817393	16.9132092628819	11.4089043966733	21.8596693729886	40.8444890159103	40.6026515201591
ENSG00000100038	gene	3.58379784940243	0.0101301656916515	0.0392898949722931	TOP3B	119.833344253727	137.785399853637	121.373847019575	31.913937465442	28.7965330932089	47.3763927548562
ENSG00000100055	gene	0.617890166861767	0.00147374647802789	0.0101091700558938	CYTH4	14.2101806838176	17.3838223619542	10.2445710545366	16.2702167437104	20.0222030024347	17.6496309435157
ENSG00000100056	gene	1.01584399048331	0.938586977208835	0.963121028488779	DGCR14	58.7450356323505	42.3888523743128	58.6454431234383	69.8765705562219	58.3179544734299	47.6808910211561
ENSG00000100058	gene	1.42146421188851	0.00927069540181513	0.03717235354351	CRYBB2P1	33.7575600638695	34.8073225052059	40.3370052557887	27.1846091425019	26.8505521661228	25.8364851710956
ENSG00000100060	gene	7.34631396687458	0.00302357591066182	0.0164275523930775	MFNG	105.371205542406	60.7555559119001	76.2521264280079	10.3081308974359	10.1584236055227	12.5590111242604
ENSG00000100065	gene	14.373223216459	0.0704025167388375	0.166670186504281	CARD10	70.1904547098372	76.2852428336872	63.5604132572541	0	6.14808212738853	7.29156307643312
ENSG00000100068	gene	3.7526004864885	0.0376656058549349	0.107063194724644	LRP5L	35.5274029945115	25.5884574919868	28.1466510669594	14.5244712612514	5.1317624169045	8.3048293791438
ENSG00000100075	gene	3.60125718802925	0.00267655020269464	0.0153193716350917	SLC25A1	457.026922961832	404.857483035305	514.252680164122	116.005771004771	151.363147763359	131.559668166031
ENSG00000100077	gene	0.361896554840197	0.000896130111443072	0.00730066485270623	GRK3	79.4231355138128	83.5711645045684	68.6534874098678	179.794980221434	202.155132942277	213.075384175105
ENSG00000100078	gene	7.27317923929271	0.0303723404781691	0.0926803036650012	PLA2G3	20.928946	21.659445	12.905663	0	3.085428	0
ENSG00000100079	gene	2.1905001682716	0.401427037373276	0.579451201773598	LGALS2	11.2725712608696	9.51450757246377	0	0	0	0
ENSG00000100083	gene	1.21224743671437	0.0704834162204853	0.166670186504281	GGA1	138.352270730601	123.570774416373	114.056007811613	96.3366293528658	101.024965509339	98.3025046156474
ENSG00000100084	gene	1.45098170323132	0.114703464386612	0.231077367574971	HIRA	214.535767221214	215.725754996743	193.136696288904	150.001513030007	148.074054286113	101.559109559898
ENSG00000100092	gene	1.155493510601	0.910080990641078	0.963121028488779	SH3BP1	58.0197754726094	47.1691924071313	126.724285752836	24.9195966364668	254.686802641653	23.0254149178282
ENSG00000100095	gene	0.0287209854001196	0.000156970951448399	0.00277710843299011	SEZ6L	9.44549245404952	12.4468139269828	14.2364901451951	470.250097540076	471.740489758008	484.765591883061
ENSG00000100097	gene	5.28708656242111	8.97562029962273e-05	0.00224596310589607	LGALS1	2884.49930227843	2582.75856755232	2808.57484661419	556.80735644222	539.345242837125	505.538141657871
ENSG00000100099	gene	1.14218161619347	0.442692385164452	0.62171688610236	HPS4	126.595825679095	109.591428761269	117.634403895196	86.5204029021517	108.293960884066	120.805243075774
ENSG00000100100	gene	0.1592781910171	0.000505764315865243	0.00541428275558958	PIK3IP1	49.6356781679369	40.8498012838371	38.2474964194481	240.612925849409	281.380060005782	250.317268017346
ENSG00000100104	gene	0.963915013561485	0.799216817487471	0.912448361092987	SRRD	86.9457502102339	84.9262685957397	83.8250993283168	87.8964491829127	80.0793992447326	111.0732800257
ENSG00000100105	gene	1.50979540423934	0.0517867479676298	0.135593062501996	PATZ1	145.874503509397	126.127264214474	127.539423956789	105.095512510978	83.7052300323204	81.148484052872
ENSG00000100106	gene	3.49208507172415	0.01000017760774	0.0389678282367332	TRIOBP	71.2662807221768	63.7722439852917	68.4342646671025	28.4078861903906	16.4386626546004	18.4734741347442
ENSG00000100109	gene	1.14418610687575	0.511423815721778	0.68686370072666	TFIP11	137.388555679544	105.628016911884	105.658883432303	100.400543113503	109.708396233628	78.1154475329286
ENSG00000100116	gene	1.28882851855168	0.205386147839329	0.370588049362268	GCAT	147.917555903517	154.92072625903	123.414479778517	121.135242996673	89.3357729344106	110.131936552757
ENSG00000100121	gene	6.51289052237686	0.226692448630329	0.399059501269491	GGTLC2	11.9115418022783	11.8907602579333	8.02732344263629	0	0	10.5531133986981
ENSG00000100122	gene	9.98451508973011	0.158654874043613	0.305530267879811	CRYBB1	10.338806	13.439829	21.615303	13.807675	0	0
ENSG00000100124	gene	1.17708705223079	0.446223732093686	0.624562727888296	ANKRD54	82.7962355830176	66.2438272886115	76.7879984905282	54.808104	66.4272359674616	83.9482289935369
ENSG00000100129	gene	2.12790700554703	0.000701774804570343	0.00669509296314235	EIF3L	1242.96795348766	1097.01679850256	1193.19563384078	555.06478310824	562.080471920624	597.992487067505
ENSG00000100138	gene	1.1151922504189	0.115326642439833	0.231210418418023	SNU13	564.612927477698	487.651099415468	537.229732495683	500.186758333094	481.484500214029	500.486573146763
ENSG00000100139	gene	1.39767102248752	0.018387956604763	0.062806600748779	MICALL1	108.459019920576	98.0099680385389	97.3785700805965	68.460314467996	70.809575719504	77.4486229825737
ENSG00000100142	gene	1.13394096483543	0.549457700308919	0.72735229865455	POLR2F	29.2279596902868	28.7329769833854	27.939777723374	22.1678270470037	29.8799580668844	17.6653618283158
ENSG00000100146	gene	0.126076425557927	0.0588186986708792	0.14572991013979	SOX10	76.7336665075472	66.6739686929919	5.77119804636119	87.0327364878706	107.414437976819	118.142239843666
ENSG00000100147	gene	1.31731489456165	0.43282403166684	0.614198892659437	CCDC134	127.751593795276	104.802511929134	101.552929015748	51.7698024173228	91.7645121181102	101.532317586614
ENSG00000100150	gene	0.663962516577969	0.0601902095006601	0.147630098369236	DEPDC5	40.4171740131772	31.5755445531967	35.6410649241093	48.0531139460713	60.2544923236945	61.0391306151781
ENSG00000100151	gene	0.460634992797526	0.00410442195927752	0.0201578119893511	PICK1	45.6151365097232	46.3381276884008	65.3073967892931	155.104434539465	117.086443958819	137.229334781972
ENSG00000100154	gene	0.828328994273643	0.351399892027135	0.527417559462065	TTC28	63.8268173239225	53.3902910402531	42.6713828886516	55.5887505073151	65.736038955002	44.4454509394227
ENSG00000100156	gene	0.421079483914717	0.367622232737801	0.546821600667338	SLC16A8	0	0	0	4.66685301679528	0	5.29005065093055
ENSG00000100162	gene	36.9953548672771	0.0506202959589258	0.132958372297179	CENPM	152.676660908324	121.471329495501	140.651737032621	0	11.8768451979753	0
ENSG00000100167	gene	0.044049102618766	8.26736484860202e-06	0.000686191282433968	SEPT3	46.4314553103004	47.9329987941773	52.1243841190345	1133.16144844315	1153.06553861968	1240.12722658062
ENSG00000100181	gene	3.91341862875226	0.00182211181760639	0.0115446779283458	TPTEP1	52.795637901585	46.7529790656791	52.2675235811665	16.1624066690148	11.6844810642287	12.0437543463172
ENSG00000100191	gene	6.13377811401366	0.23712547567618	0.407482701472525	SLC5A4	20.472116	18.200953	7.216109	10.382372	0	0
ENSG00000100196	gene	209.619654911434	1.33420541017504e-05	0.0008208964889508	KDELR3	197.02629920788	262.095004868844	210.479952809746	0	0	0
ENSG00000100197	gene	1.5735461643579	0.698804174115033	0.826221459423757	CYP2D6	9.16371101719198	16.04575647237	6.68061929881293	0	6.4472871735571	11.425818531314
ENSG00000100201	gene	0.953774293259469	0.361438061991103	0.539520777242415	DDX17	1226.17803558429	1135.85340035498	1135.63438115898	1269.60554252246	1192.11090341761	1232.24107346963
ENSG00000100206	gene	3.25011936356653	0.329588058802135	0.501941447350041	DMC1	17.2603310031215	16.4088237414869	11.6843418251986	5.57232392508513	6.64497038620885	0
ENSG00000100207	gene	1.0872438651918	0.263276836801811	0.438794728003018	TCF20	263.321966111288	240.155546184022	234.943328242051	228.723218032989	227.067853624404	209.225838720986
ENSG00000100209	gene	1.96266950906767	0.0833325677205401	0.179186609347275	HSCB	125.227165880985	107.556671878933	68.7288685335158	41.7361912373461	36.8888291409029	52.3918992804378
ENSG00000100211	gene	1.14569267883989	0.46556725388585	0.644034701208759	CBY1	62.0592041482112	58.3341172717206	73.3293025217206	48.4795556350085	64.693976548552	67.3313444727428
ENSG00000100216	gene	1.840582076517	0.00834004702978985	0.0344390001727641	TOMM22	343.656938093108	304.801541929712	351.137972509356	191.31016150251	199.479599272478	165.769576504792
ENSG00000100218	gene	0.0594234707706079	0.00100301576538198	0.0077804026660471	RSPH14	0.395999769704434	0	0	12.8935953965517	12.4795453842365	12.0373566711823
ENSG00000100219	gene	6.86544063379429	0.00022377756257641	0.00320233408514518	XBP1	1565.40027501783	1350.79889925231	1304.84752294419	182.372420847094	211.05431013144	191.172661111625
ENSG00000100220	gene	1.37659359652393	0.0744176142981768	0.17253245773041	RTCB	495.164343431818	379.056411271371	418.748821562415	298.118822921303	332.165501955563	315.044020612619
ENSG00000100221	gene	1.00593652253057	0.957653943798128	0.965799238581344	JOSD1	254.594340635229	290.991551361073	244.905618128294	276.681942184466	243.114108175682	221.142635380028
ENSG00000100225	gene	1.45304116739582	0.0785568248241992	0.176633983638149	FBXO7	218.799577963502	276.48895612299	217.905227242225	155.700602012322	137.340784253609	174.666182099754
ENSG00000100226	gene	1.10902864834061	0.437360747953065	0.6184146862028	GTPBP1	171.90055570169	133.680109227406	146.179952396277	136.753198673769	144.087861944036	127.151148383664
ENSG00000100227	gene	1.00530747586916	0.938346560628344	0.963121028488779	POLDIP3	311.853882190959	299.45394407863	290.278081684658	316.226067886027	279.055218014795	313.533138781096
ENSG00000100228	gene	0.344125680219277	0.00576072723569321	0.0262714483825569	RAB36	17.1653285551497	17.6761738850743	15.2207604558072	47.0622615398101	43.5060656445094	60.2989570577064
ENSG00000100234	gene	1.88150060543486	0.00366362313001112	0.0184291345327832	TIMP3	770.875427	665.823914	669.409119	352.91452	373.563232	382.776031
ENSG00000100239	gene	0.578627544511234	0.0279814067235744	0.0863366824556385	PPP6R2	160.215431036455	156.730580816414	159.256283406805	235.147660793045	276.423378045803	328.121377450738
ENSG00000100241	gene	0.393925470968705	0.000415753454062973	0.00480992156247208	SBF1	242.24552171878	222.272739392861	223.0681506458	595.858154218939	589.909420755746	548.840354307595
ENSG00000100242	gene	0.474862916172751	0.00346016953500417	0.0177280290990954	SUN2	251.584901746186	199.88088898274	256.817121040068	525.055780992141	554.627290202959	526.792492254893
ENSG00000100243	gene	1.49741239020352	0.00277157587673504	0.0156490338618373	CYB5R3	275.380036794743	267.812067074167	261.664257460907	170.89643803047	185.09585284363	164.24906940365
ENSG00000100246	gene	0.661606465435158	0.32907426025114	0.501941447350041	DNAL4	83.5154527259259	47.5275071674897	56.2988139440329	61.4115937353909	114.382815848971	101.751707411523
ENSG00000100258	gene	1.65834130784225	0.000117464710324144	0.002437392739226	LMF2	253.133959128029	239.771556762279	272.022422792731	160.579077879502	157.268325120825	168.33417897446
ENSG00000100263	gene	1.56458441114163	0.015728230440285	0.0551806159453223	RHBDD3	108.568868175182	115.889696871931	108.836139616788	58.1765588407432	74.5305431128069	68.2740663699403
ENSG00000100266	gene	1.31949687816184	0.00250642517497868	0.014547782484142	PACSIN2	237.512142472771	229.257335038208	244.040100435661	192.550605288538	181.330784615942	179.516864278217
ENSG00000100271	gene	0.422390171269728	0.0367802417777284	0.105772231923074	TTLL1	33.7263375283019	46.4313583544883	58.719328401944	100.165824794168	129.249171463122	119.777196520297
ENSG00000100276	gene	0.0140742800667428	0.00136099746496277	0.00957311776202623	RASL10A	0	0	0	30.1548319598214	79.2821898526786	56.0547512892857
ENSG00000100280	gene	0.789687643815405	0.0253954068276068	0.0807593397199756	AP1B1	237.666596987204	232.486907517036	208.117589895254	277.862019789763	267.042506912959	285.889244169766
ENSG00000100281	gene	1.67291685928884	0.0333250159409724	0.0990237643324614	HMGXB4	86.1874015148185	102.869486074259	83.159664012654	40.3643522987013	51.591045493673	55.7863686914752
ENSG00000100284	gene	0.439259866728848	0.000213724202417831	0.00316769800012142	TOM1	58.9734100468404	53.6294173261795	57.9241558732754	132.913606339295	135.597200643332	131.275035327883
ENSG00000100285	gene	0.0614991221363739	0.000106979180649724	0.00237989924468727	NEFH	29.54524	38.046917	27.39192	427.414459	470.387421	506.005554
ENSG00000100288	gene	0.947032180121961	0.631312843670417	0.784415659051566	CHKB	96.3034281138696	124.280095673618	107.753727265144	105.114747129427	109.461378841774	115.524621720291
ENSG00000100290	gene	21.9701937948425	0.00126992695264971	0.00920251242666076	BIK	15.566455	30.50359	23.958937	0	0	0
ENSG00000100292	gene	3.36123262317619	0.00194996280867255	0.0121689408360768	HMOX1	149.991183085655	135.695289427027	167.355063005405	43.8175895883576	51.9873348365904	42.3611769721414
ENSG00000100294	gene	1.12758101136198	0.375852219903111	0.557019723560428	MCAT	73.2476552361809	69.0151784371859	80.9460400293132	59.9731117914573	71.1290419041038	78.0838707144054
ENSG00000100296	gene	1.18462008806613	0.453255806550048	0.630154638922178	THOC5	112.723678817339	100.868611233181	90.951055911018	73.0420805757807	98.3453926872303	57.1622486596852
ENSG00000100297	gene	9.838672025692	0.000129005336055754	0.00261157143722624	MCM5	319.778687687244	244.865887578904	304.931688500954	31.5872924611611	28.9827828552739	34.3698496995094
ENSG00000100299	gene	0.678462526441081	0.098148231999782	0.205196555566295	ARSA	82.8303043499318	100.450166903479	89.3549758079809	138.104087011596	114.109471802524	162.404468536494
ENSG00000100300	gene	7.00430200129036	0.00090204899044799	0.00730066485270623	TSPO	400.161123871478	362.551473591065	394.505889712715	71.3317787731959	47.3626227099656	64.9490700639175
ENSG00000100302	gene	0.153668880561147	0.000717043664131167	0.00673387012378107	RASD2	18.331234	21.034245	23.613098	136.438553	160.559845	133.029221
ENSG00000100304	gene	2.28776516671516	0.00849363909169654	0.0348996061688521	TTLL12	262.677714004111	286.707587137819	264.705545529857	98.8182682470792	133.404646010385	91.7879246713544
ENSG00000100307	gene	0.0612164644327552	0.000197904264473969	0.00307658448788992	CBX7	14.9840107670554	19.4022132592146	19.719052212572	294.088313601796	321.713065900952	308.902632817585
ENSG00000100311	gene	0.827459698785454	0.322072020313232	0.494439114368962	PDGFB	45.9600537923425	40.4479189324648	56.5945118862005	66.4266638194629	69.7339243283701	52.789451183196
ENSG00000100314	gene	0.143831573878906	0.0352017923483327	0.103242005827265	CABP7	4.68924	0	9.488631	58.498192	61.171688	73.087692
ENSG00000100316	gene	3.08393729147559	0.000493613397559711	0.00539077789440211	RPL3	3660.50388763714	3187.9327978076	3241.13427540025	1132.66562593691	1055.24743158429	1133.38095413349
ENSG00000100319	gene	1.30746165089899	0.519861577701841	0.695357103119938	ZMAT5	59.6174756271875	54.01370951375	34.5412573171875	47.7965040815625	29.251139933125	21.2815714503125
ENSG00000100320	gene	0.425182362119722	0.000538556244005894	0.00551853929043077	RBFOX2	226.206457518274	228.774589343219	206.069215711604	509.35032950689	483.275572273417	526.925678252347
ENSG00000100321	gene	0.0327757488631163	2.07956865483361e-05	0.00107877623969493	SYNGR1	32.8849848740112	41.7071845412052	29.2710121849561	922.563749423414	951.830371894865	961.122525916151
ENSG00000100324	gene	0.687930686335205	0.162040668617221	0.311328136463643	TAB1	78.1099477004039	91.5183619932675	97.2787483132855	178.096585443896	124.593750800494	115.539596109964
ENSG00000100325	gene	2.25867533910313	0.00018905778931555	0.00307658448788992	ASCC2	106.38826369904	94.7515548930945	113.668284166544	51.3200889854136	48.3399761115214	48.4236212232275
ENSG00000100330	gene	0.469085850624391	0.00317816579147934	0.0170043550171781	MTMR3	87.6455616475815	68.2357625854792	79.5828208974048	178.985527776431	172.260036364132	184.069874562456
ENSG00000100335	gene	1.38893026135477	0.10660919474634	0.220662423041054	MIEF1	178.726961561615	130.474867395897	137.694323499404	101.212043662078	107.996290951158	112.23963769358
ENSG00000100336	gene	0.527882658910794	0.292275828262742	0.455994243342249	APOL4	9.67937758967329	6.11055237902673	3.75417544551062	18.8381266257711	7.22248933379027	12.3572841638108
ENSG00000100341	gene	0.115117885783909	0.0496531290237504	0.131248716846219	PNPLA5	0	4.86184167610063	0	12.0228975573899	6.57481235849057	5.65234495440252
ENSG00000100342	gene	7.0683559622841	0.0109568276020063	0.0406842098190497	APOL1	104.124030747656	110.620294465189	106.765352272236	7.27477919863597	18.3709394714407	14.609063086104
ENSG00000100344	gene	5.22216892245934	0.00379260031300799	0.0189630015650399	PNPLA3	51.9203562886757	60.5476850680693	52.3097559003713	12.8991136169554	8.26742072246287	8.47578532332921
ENSG00000100345	gene	3.18820938832426	0.000372399173640514	0.00454546050178863	MYH9	1295.54549503449	1128.76137317346	1188.74241603025	408.441087908918	366.924110628642	395.282990162072
