Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000230194	AC000081.2	22	-	19238443	19238739	0.000000	0.000000	0.000000
ENSG00000251940	SNORA15	22	+	19249873	19249966	0.000000	0.000000	0.000000
ENSG00000233471	KRT18P62	22	+	19257520	19258806	0.000000	0.000000	0.000000
ENSG00000093009	CDC45	22	+	19479459	19520612	9.306044	458.650818	623.089355
ENSG00000100084	HIRA	22	-	19330698	19447450	6.064899	225.549088	306.414429
ENSG00000242259	C22orf39	22	-	19351368	19448232	1.447363	249.820587	339.387909
ENSG00000244296	RN7SL168P	22	+	19365766	19366044	0.000000	0.000000	0.000000
ENSG00000185608	MRPL40	22	+	19431902	19436075	6.846820	338.014923	459.202332
ENSG00000185065	AC000068.5	22	+	19447893	19450105	0.163574	5.209014	7.076584
ENSG00000070010	UFD1L	22	-	19449910	19479215	3.224060	302.881348	411.472351
ENSG00000273300	AC000068.9	22	+	19454179	19454605	0.021172	0.674222	0.915949
ENSG00000273212	AC000068.10	22	+	19456503	19456962	0.541429	17.241806	23.423452
ENSG00000184702	SEPT5	22	+	19714464	19724772	3.153858	400.555969	544.165955
ENSG00000203618	GP1BB	22	+	19722945	19724771	0.000000	0.000000	0.000000
ENSG00000184058	TBX1	22	+	19756703	19783593	0.301201	19.331953	26.262972
ENSG00000185838	GNB1L	22	-	19783224	19854939	0.730935	51.865601	70.460800
ENSG00000235776	AC000089.3	22	+	19792294	19793094	0.184769	5.883969	7.993528
ENSG00000215012	C22orf29	22	-	19846138	19854896	4.092052	133.844681	181.831573
ENSG00000183597	TANGO2	22	+	20017014	20065926	0.409763	161.751892	219.744263
ENSG00000208023	MIR185	22	+	20033139	20033220	0.000000	0.000000	0.000000
ENSG00000236540	AC006547.13	22	-	20058030	20070569	0.000000	0.000000	0.000000
ENSG00000268292	AC006547.15	22	-	20064552	20065705	0.000000	0.000000	0.000000
ENSG00000184470	TXNRD2	22	-	19875517	19941992	0.708351	159.719086	216.982651
ENSG00000232926	AC000078.5	22	+	19887289	19887970	0.000000	0.000000	0.000000
ENSG00000093010	COMT	22	+	19941607	19969975	1.754590	527.219177	716.241333
ENSG00000099889	ARVCF	22	-	19969896	20016808	1.312892	100.011703	135.868561
ENSG00000234409	CCDC188	22	-	20148427	20151065	0.150814	12.220774	16.602245
ENSG00000236499	LINC00896	22	+	20206397	20208524	0.330827	10.535186	14.312330
ENSG00000099904	ZDHHC8	22	+	20129456	20148007	0.982261	96.752525	131.440887
ENSG00000040608	RTN4R	22	-	20241415	20283246	0.317634	26.087200	35.440155
ENSG00000221039	MIR1286	22	-	20249134	20249211	0.000000	0.000000	0.000000
ENSG00000161132	XXbac-B444P24.10	22	+	20299760	20313216	0.000000	0.000000	0.000000
ENSG00000273139	XXbac-B444P24.14	22	+	20320739	20321203	0.587097	18.696102	25.399155
ENSG00000128185	DGCR6L	22	-	20314276	20320080	12.668110	411.293213	558.752747
ENSG00000273343	XXbac-B444P24.13	22	-	20318119	20318749	0.798732	25.435619	34.554966
ENSG00000188280	AC007731.1	22	+	20338805	20354372	0.000000	0.000000	0.000000
ENSG00000235578	XXbac-B33L19.4	22	-	20343203	20344365	0.000000	0.000000	0.000000
ENSG00000161133	USP41	22	-	20350578	20390758	0.226445	9.663397	13.127982
ENSG00000185252	ZNF74	22	+	20394115	20408461	2.276436	130.650406	177.492050
ENSG00000128191	DGCR8	22	+	20080232	20111877	2.923828	371.929108	505.275604
ENSG00000243762	AC006547.8	22	-	20110821	20111875	0.000000	0.000000	0.000000
ENSG00000099899	TRMT2A	22	-	20111866	20117392	5.803357	372.383270	505.892578
ENSG00000278278	MIR6816	22	-	20114686	20114751	0.000000	0.000000	0.000000
ENSG00000099901	RANBP1	22	+	20115938	20127357	14.064163	2667.464844	3623.822021
ENSG00000264346	SNORA77	22	+	20126402	20126526	0.052016	1.656449	2.250331
ENSG00000244486	SCARF2	22	-	20424815	20437826	2.109058	79.638863	108.191521
ENSG00000277971	XXbac-B562F10.12	22	-	20429241	20446620	0.071139	2.265421	3.077635
ENSG00000099910	KLHL22	22	-	20441519	20495883	0.761638	193.393539	262.730255
ENSG00000215493	XXbac-B562F10.11	22	+	20450122	20451824	0.000000	0.000000	0.000000
ENSG00000255156	RNY1P9	22	-	20475203	20475311	0.000000	0.000000	0.000000
ENSG00000201916	Y_RNA	22	+	20481158	20481268	0.000000	0.000000	0.000000
ENSG00000242876	RN7SL812P	22	-	20481935	20482213	0.437276	13.925054	18.917557
ENSG00000236670	KRT18P5	22	-	20482815	20484105	1.505470	47.941692	65.130066
ENSG00000229107	ABHD17AP4	22	-	20667836	20670984	0.476348	15.169301	20.607901
ENSG00000226287	TMEM191A	22	+	20701114	20704606	0.395716	47.859211	65.018013
ENSG00000223553	SMPD4P1	22	-	20602595	20656914	0.000000	0.000000	0.000000
ENSG00000276427	IGLL4P	22	+	20632619	20632751	0.000000	0.000000	0.000000
ENSG00000238125	SLC9A3P2	22	+	20652730	20654750	0.000000	0.000000	0.000000
ENSG00000099917	MED15	22	+	20495913	20587632	0.858014	400.133118	543.591492
ENSG00000236003	AC007050.17	22	-	20522070	20523870	0.000000	0.000000	0.000000
ENSG00000250261	CCDC74BP1	22	-	20587496	20592218	0.000000	0.000000	0.000000
ENSG00000099942	CRKL	22	+	20917426	20953749	18.644320	600.266357	815.477905
ENSG00000241973	PI4KA	22	-	20707691	20859417	3.764223	414.801270	563.518555
ENSG00000099937	SERPIND1	22	+	20773879	20787720	7.639248	265.420166	360.580383
ENSG00000099940	SNAP29	22	+	20858983	20891218	0.949901	138.440659	188.075317
ENSG00000272600	AC007308.7	22	-	20889206	20891214	0.000000	0.000000	0.000000
ENSG00000187905	LRRC74B	22	+	21045960	21064168	0.000000	0.000000	0.000000
ENSG00000169668	BCRP2	22	+	21103016	21122285	0.025607	2.239436	3.042333
ENSG00000197210	KB-1592A4.15	22	-	21114607	21124451	0.000000	0.000000	0.000000
ENSG00000274600	RIMBP3B	22	+	21383374	21389478	0.144608	4.605042	6.256072
ENSG00000200057	RN7SKP63	22	+	21389191	21389491	0.000000	0.000000	0.000000
ENSG00000183773	AIFM3	22	+	20965108	20981360	0.227704	20.204313	27.448099
ENSG00000099949	LZTR1	22	+	20979462	20999038	3.785184	340.736389	462.899475
ENSG00000272829	XXbac-B135H6.18	22	-	20981361	20981755	0.402532	12.818631	17.414452
ENSG00000184436	THAP7	22	-	20999104	21002196	4.605769	265.652466	360.895935
ENSG00000230513	THAP7-AS1	22	+	21001886	21010342	0.254981	10.512034	14.280878
ENSG00000161149	TUBA3FP	22	-	21002895	21014292	0.494566	19.188141	26.067600
ENSG00000099957	P2RX6	22	+	21009808	21028830	0.780799	46.512993	63.189144
ENSG00000099960	SLC7A4	22	-	21028718	21032840	0.000000	0.000000	0.000000
ENSG00000226872	AC002472.11	22	+	21031357	21043969	0.000000	0.000000	0.000000
ENSG00000207575	MIR649	22	-	21034176	21034272	0.000000	0.000000	0.000000
ENSG00000206145	P2RX6P	22	-	21035243	21045017	0.217786	8.165376	11.092881
ENSG00000215498	FAM230B	22	+	21167758	21302681	0.000000	0.000000	0.000000
ENSG00000234503	KB-1592A4.14	22	-	21177892	21179875	0.000000	0.000000	0.000000
ENSG00000133475	GGT2	22	-	21207973	21227637	0.000000	0.000000	0.000000
ENSG00000283145	KB-1592A4.16	22	-	21228760	21229138	0.000000	0.000000	0.000000
ENSG00000226885	E2F6P3	22	+	21268161	21268903	0.000000	0.000000	0.000000
ENSG00000229266	POM121L8P	22	+	21282881	21284161	0.000000	0.000000	0.000000
ENSG00000169662	BCRP6	22	-	21290760	21294586	0.000000	0.000000	0.000000
ENSG00000206142	KB-1183D5.13	22	-	21300990	21325042	0.000000	0.000000	0.000000
ENSG00000237407	KB-1183D5.14	22	+	21312920	21314904	0.000000	0.000000	0.000000
ENSG00000206140	TMEM191C	22	+	21466423	21471269	0.068050	5.204428	7.070354
ENSG00000169635	HIC2	22	+	21417404	21451463	0.793161	105.258263	142.996155
ENSG00000183506	PI4KAP2	22	-	21473000	21517533	2.751020	256.929871	349.046082
ENSG00000161180	CCDC116	22	+	21632716	21637327	0.098678	4.844165	6.580928
ENSG00000273342	KB-1440D3.14	22	+	21640844	21641284	0.448980	14.297768	19.423899
ENSG00000161179	YDJC	22	-	21628089	21630064	11.559293	481.497101	654.126648
ENSG00000128228	SDF2L1	22	+	21642261	21644298	5.939945	241.050995	327.474213
ENSG00000222352	RN7SKP221	22	-	21545344	21545644	0.000000	0.000000	0.000000
ENSG00000183246	RIMBP3C	22	-	21545357	21551461	0.080808	2.786660	3.785752
ENSG00000185651	UBE2L3	22	+	21549447	21624034	1.916051	564.586487	767.005798
ENSG00000275293	Metazoa_SRP	22	+	21555138	21555457	0.000000	0.000000	0.000000
ENSG00000207751	MIR130B	22	+	21652270	21670237	1.072875	35.353554	48.028744
ENSG00000212102	MIR301B	22	+	21652981	21653058	0.000000	0.000000	0.000000
ENSG00000272954	KB-1440D3.13	22	+	21661934	21662363	0.281395	8.961022	12.173789
ENSG00000100023	PPIL2	22	+	21666009	21700015	4.173215	404.355743	549.328003
ENSG00000100027	YPEL1	22	-	21697544	21735834	0.564740	19.579420	26.599163
ENSG00000244671	RN7SL280P	22	-	21722895	21723182	0.000000	0.000000	0.000000
ENSG00000225544	KB-1027C11.4	22	-	21885282	21885673	0.382653	12.185584	16.554441
ENSG00000100030	MAPK1	22	-	21754500	21867680	9.415225	322.663208	438.346558
ENSG00000200985	RNA5SP493	22	+	21792434	21792524	0.000000	0.000000	0.000000
ENSG00000169575	VPREB1	22	+	22244675	22245515	0.000000	0.000000	0.000000
ENSG00000228050	TOP3BP1	22	-	22223187	22224566	1.227537	39.090916	53.106049
ENSG00000275004	ZNF280B	22	-	22484421	22509154	1.157085	36.860268	50.075657
ENSG00000169548	ZNF280A	22	-	22513736	22520270	0.898510	28.613049	38.871590
ENSG00000272779	LL22NC03-80A10.6	22	+	22303224	22310401	4.764067	151.711716	206.104401
ENSG00000236850	BMS1P20	22	+	22303224	22322847	2.518852	80.212845	108.971283
ENSG00000211643	IGLV5-52	22	+	22318727	22319226	0.000000	0.000000	0.000000
ENSG00000211644	IGLV1-51	22	+	22322472	22322980	0.000000	0.000000	0.000000
ENSG00000211645	IGLV1-50	22	+	22327300	22327814	0.000000	0.000000	0.000000
ENSG00000225724	LL22NC03-80A10.11	22	+	22339573	22341214	0.000000	0.000000	0.000000
ENSG00000223350	IGLV9-49	22	+	22343187	22343732	0.000000	0.000000	0.000000
ENSG00000232515	LL22NC03-75A1.9	22	+	22347807	22348164	0.000000	0.000000	0.000000
ENSG00000211647	IGLV5-48	22	+	22352940	22353433	0.000000	0.000000	0.000000
ENSG00000211648	IGLV1-47	22	+	22357739	22358260	0.000000	0.000000	0.000000
ENSG00000237428	LL22NC03-22A12.9	22	+	22366210	22367770	0.000000	0.000000	0.000000
ENSG00000211649	IGLV7-46	22	+	22369614	22370087	0.000000	0.000000	0.000000
ENSG00000232603	LL22NC03-22A12.12	22	+	22370829	22371120	0.000000	0.000000	0.000000
ENSG00000211650	IGLV5-45	22	+	22375986	22376505	0.000000	0.000000	0.000000
ENSG00000211651	IGLV1-44	22	+	22380766	22381347	0.000000	0.000000	0.000000
ENSG00000211652	IGLV7-43	22	+	22395018	22395489	0.000000	0.000000	0.000000
ENSG00000254175	IGLVI-42	22	+	22397032	22397524	0.000000	0.000000	0.000000
ENSG00000254073	IGLVVII-41-1	22	+	22398849	22398999	0.000000	0.000000	0.000000
ENSG00000253818	IGLV1-41	22	+	22404207	22404721	0.000000	0.000000	0.000000
ENSG00000100034	PPM1F	22	-	21919420	21952837	2.694265	208.556076	283.329010
ENSG00000224086	LL22NC03-86G7.1	22	+	21938293	21977632	0.140115	4.461962	6.061694
ENSG00000100038	TOP3B	22	-	21957025	21982816	1.990365	364.014496	494.523407
ENSG00000211660	IGLV2-23	22	+	22697789	22698407	1.494024	47.577194	64.634888
ENSG00000100121	GGTLC2	22	+	22644475	22647903	0.228129	9.422713	12.801005
ENSG00000211666	IGLV2-14	22	+	22758700	22759218	60.736317	1934.147827	2627.591553
ENSG00000185686	PRAME	22	-	22547701	22559361	25.633247	1417.130249	1925.209229
ENSG00000220891	LL22NC03-63E9.3	22	+	22559343	22566602	0.000000	0.000000	0.000000
ENSG00000100228	RAB36	22	+	23145326	23164350	0.477964	18.509047	25.145033
ENSG00000100218	RSPH14	22	-	23059415	23145021	0.000000	0.000000	0.000000
ENSG00000128266	GNAZ	22	+	23070361	23125037	0.145255	51.428909	69.867546
ENSG00000283438	Metazoa_SRP	22	-	23132730	23133005	0.000000	0.000000	0.000000
ENSG00000275635	U7	22	-	23137805	23137864	0.000000	0.000000	0.000000
ENSG00000254709	IGLL5	22	+	22887780	22896107	0.000000	0.000000	0.000000
ENSG00000211674	IGLJ1	22	+	22893692	22893818	0.000000	0.000000	0.000000
ENSG00000211675	IGLC1	22	+	22895375	22895834	35.908695	1143.512329	1553.492065
ENSG00000211676	IGLJ2	22	+	22899481	22899655	3.411429	108.636948	147.586197
ENSG00000211677	IGLC2	22	+	22900976	22901437	873.924377	27830.121094	37807.960938
ENSG00000211678	IGLJ3	22	+	22904850	22905025	0.000000	0.000000	0.000000
ENSG00000211679	IGLC3	22	+	22906342	22906803	371.386780	11826.811523	16067.039062
ENSG00000211680	IGLJ4	22	+	22910574	22910606	0.000000	0.000000	0.000000
ENSG00000254029	IGLC4	22	+	22910828	22911075	0.000000	0.000000	0.000000
ENSG00000211681	IGLJ5	22	+	22914237	22914308	0.000000	0.000000	0.000000
ENSG00000254030	IGLC5	22	+	22915635	22915927	0.000000	0.000000	0.000000
ENSG00000211682	IGLJ6	22	+	22918132	22918201	0.000000	0.000000	0.000000
ENSG00000222037	IGLC6	22	+	22919535	22919851	15.160955	482.800629	655.897461
ENSG00000211684	IGLJ7	22	+	22921390	22921435	0.000000	0.000000	0.000000
ENSG00000211685	IGLC7	22	+	22922594	22923034	2.362812	75.243752	102.220634
ENSG00000133519	ZDHHC8P1	22	-	23390606	23402726	0.169471	7.406446	10.061854
ENSG00000248409	KB-1269D1.8	22	+	23392771	23393839	0.000000	0.000000	0.000000
ENSG00000227755	AP000344.4	22	+	23446598	23460833	0.048496	7.010263	9.523628
ENSG00000224277	AP000345.2	22	+	23567064	23573507	0.000000	0.000000	0.000000
ENSG00000128322	IGLL1	22	-	23573125	23580308	0.352876	11.274754	15.317054
ENSG00000280623	PCAT14	22	+	23536881	23547797	5.578497	407.527527	553.637024
ENSG00000186716	BCR	22	+	23179704	23318037	0.540067	240.260452	326.400238
ENSG00000236794	BCRP8	22	-	23179918	23180172	0.054902	1.748354	2.375186
ENSG00000240160	RN7SL263P	22	-	23261782	23262071	0.000000	0.000000	0.000000
ENSG00000230701	FBXW4P1	22	+	23262767	23265005	0.716838	22.827705	31.012047
ENSG00000128218	VPREB3	22	-	23752743	23754468	0.327869	10.440988	14.184361
ENSG00000187792	ZNF70	22	-	23738678	23751092	0.933709	29.733963	40.394379
ENSG00000278655	KB-1572G7.5	22	+	23607041	23608407	0.000000	0.000000	0.000000
ENSG00000189269	DRICH1	22	-	23608452	23632321	0.263441	8.402176	11.414579
ENSG00000275609	KB-1572G7.4	22	+	23610329	23610538	0.000000	0.000000	0.000000
ENSG00000211683	KB-1572G7.3	22	-	23630618	23638941	0.000000	0.000000	0.000000
ENSG00000228315	GUSBP11	22	-	23638487	23717356	1.430519	148.241318	201.389801
ENSG00000234353	AP000347.4	22	-	23638492	23640762	0.258526	8.232760	11.184424
ENSG00000244723	ASLP1	22	-	23649213	23653334	0.806907	25.695953	34.908638
ENSG00000273000	KB-1572G7.2	22	-	23652860	23717347	0.000000	0.000000	0.000000
ENSG00000272578	AP000347.2	22	-	23658094	23717356	0.006823	10.764502	14.623862
ENSG00000159496	RGL4	22	+	23688136	23699176	0.000000	0.000000	0.000000
ENSG00000169314	C22orf15	22	+	23763021	23765861	0.237753	7.814731	10.616520
ENSG00000250479	CHCHD10	22	-	23765834	23768443	5.511065	385.344055	523.500183
ENSG00000099953	MMP11	22	+	23768226	23784316	0.406829	41.322552	56.137783
ENSG00000280178	AP000349.2	22	-	23782283	23783958	0.000000	0.000000	0.000000
ENSG00000099956	SMARCB1	22	+	23786963	23834516	8.785647	433.802673	589.332458
ENSG00000099958	DERL3	22	-	23834503	23839128	2.858880	200.182449	271.953186
ENSG00000273295	AP000350.5	22	-	23901432	23907068	0.708888	22.574537	30.668112
ENSG00000225282	AP000350.6	22	+	23926900	23929574	0.000000	0.000000	0.000000
ENSG00000133433	GSTT2B	22	-	23957414	23961186	0.977707	31.135078	42.297832
ENSG00000272973	KB-1125A3.11	22	-	23856427	23857039	0.545216	17.362402	23.587288
ENSG00000133460	SLC2A11	22	+	23856703	23886309	0.428871	91.691498	124.565338
ENSG00000251357	AP000350.10	22	+	23862188	23895223	1.503981	47.894276	65.065643
ENSG00000279467	KB-1125A3.12	22	-	23865248	23873277	0.000000	0.000000	0.000000
ENSG00000244425	RN7SL268P	22	-	23879493	23879790	0.000000	0.000000	0.000000
ENSG00000240972	MIF	22	+	23894004	23895227	71.390366	2725.638184	3702.852051
ENSG00000218537	MIF-AS1	22	-	23894426	23898930	1.068498	34.026318	46.225658
ENSG00000276950	GSTTP1	22	-	23998401	24005453	0.098619	3.562086	4.839189
ENSG00000099974	DDTL	22	+	23966901	23972532	4.902026	156.105026	212.072815
ENSG00000272787	KB-226F1.2	22	+	23969211	23969873	0.586727	18.684322	25.383148
ENSG00000099977	DDT	22	-	23971365	23980469	3.242660	638.993347	868.089478
ENSG00000250470	AP000351.3	22	-	23976904	23977585	0.000000	0.000000	0.000000
ENSG00000099984	GSTT2	22	+	23980058	23983915	0.546030	17.388325	23.622503
ENSG00000099994	SUSD2	22	+	24181259	24189110	0.311612	12.706409	17.261995
ENSG00000099998	GGT5	22	-	24219654	24245142	0.004460	0.213871	0.290549
ENSG00000099991	CABIN1	22	+	24011192	24178628	1.412174	308.709595	419.390198
ENSG00000232545	KB-318B8.7	22	+	24101689	24103354	1.421147	45.256424	61.482059
ENSG00000100014	SPECC1L	22	+	24270817	24417740	2.779060	225.272095	306.038147
ENSG00000258555	SPECC1L-ADORA2A	22	+	24270898	24442356	0.932977	29.710651	40.362713
ENSG00000128271	ADORA2A	22	+	24417879	24442360	0.000000	0.000000	0.000000
ENSG00000178803	ADORA2A-AS1	22	-	24429206	24495074	0.000000	0.000000	0.000000
ENSG00000100024	UPB1	22	+	24494107	24528390	0.000000	0.000000	0.000000
ENSG00000228923	AP000355.2	22	+	24516508	24518386	0.000000	0.000000	0.000000
ENSG00000215481	BCRP3	22	+	24632915	24653356	0.399249	39.683422	53.910988
