Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000223461	AC004471.9	22	+	19121529	19124503	0.000000	0.000000	0.000000
ENSG00000272682	AC004471.10	22	-	19124309	19128449	0.000000	0.000000	0.000000
ENSG00000231086	TSSK1A	22	+	19124879	19125646	0.000000	0.000000	0.000000
ENSG00000070371	CLTCL1	22	-	19179473	19291716	0.579759	49.857224	75.685326
ENSG00000230194	AC000081.2	22	-	19238443	19238739	0.000000	0.000000	0.000000
ENSG00000251940	SNORA15	22	+	19249873	19249966	0.000000	0.000000	0.000000
ENSG00000233471	KRT18P62	22	+	19257520	19258806	0.000000	0.000000	0.000000
ENSG00000093009	CDC45	22	+	19479459	19520612	0.000000	0.000000	0.000000
ENSG00000184113	CLDN5	22	-	19523024	19527545	3.911345	334.876923	508.357025
ENSG00000100084	HIRA	22	-	19330698	19447450	3.541095	173.399200	263.227173
ENSG00000242259	C22orf39	22	-	19351368	19448232	1.235133	231.661530	351.671814
ENSG00000244296	RN7SL168P	22	+	19365766	19366044	0.000000	0.000000	0.000000
ENSG00000185608	MRPL40	22	+	19431902	19436075	2.500763	173.432434	263.277649
ENSG00000185065	AC000068.5	22	+	19447893	19450105	0.294633	12.320344	18.702791
ENSG00000070010	UFD1L	22	-	19449910	19479215	1.223901	134.907211	204.794724
ENSG00000273300	AC000068.9	22	+	19454179	19454605	0.000000	0.000000	0.000000
ENSG00000273212	AC000068.10	22	+	19456503	19456962	0.000000	0.000000	0.000000
ENSG00000184058	TBX1	22	+	19756703	19783593	0.000000	0.000000	0.000000
ENSG00000185838	GNB1L	22	-	19783224	19854939	0.475971	38.194599	57.980984
ENSG00000235776	AC000089.3	22	+	19792294	19793094	0.000000	0.000000	0.000000
ENSG00000215012	C22orf29	22	-	19846138	19854896	3.022036	129.882065	197.166351
ENSG00000184702	SEPT5	22	+	19714464	19724772	16.366692	2523.082764	3830.144287
ENSG00000203618	GP1BB	22	+	19722945	19724771	0.000000	0.000000	0.000000
ENSG00000183597	TANGO2	22	+	20017014	20065926	0.513939	275.704224	418.530426
ENSG00000208023	MIR185	22	+	20033139	20033220	0.000000	0.000000	0.000000
ENSG00000236540	AC006547.13	22	-	20058030	20070569	0.000000	0.000000	0.000000
ENSG00000268292	AC006547.15	22	-	20064552	20065705	0.000000	0.000000	0.000000
ENSG00000277950	Metazoa_SRP	22	+	20070716	20070965	0.000000	0.000000	0.000000
ENSG00000184470	TXNRD2	22	-	19875517	19941992	0.508500	186.482178	283.087677
ENSG00000232926	AC000078.5	22	+	19887289	19887970	0.000000	0.000000	0.000000
ENSG00000093010	COMT	22	+	19941607	19969975	1.021400	440.985596	669.434387
ENSG00000099889	ARVCF	22	-	19969896	20016808	4.046312	289.504883	439.480408
ENSG00000234409	CCDC188	22	-	20148427	20151065	0.000000	0.000000	0.000000
ENSG00000249923	XXbac-B444P24.8	22	-	20198729	20204918	0.000000	0.000000	0.000000
ENSG00000236499	LINC00896	22	+	20206397	20208524	0.249530	11.917114	18.090672
ENSG00000099904	ZDHHC8	22	+	20129456	20148007	1.125355	178.293762	270.657288
ENSG00000161132	XXbac-B444P24.10	22	+	20299760	20313216	0.000000	0.000000	0.000000
ENSG00000040608	RTN4R	22	-	20241415	20283246	2.693870	299.424377	454.538605
ENSG00000221039	MIR1286	22	-	20249134	20249211	2.269231	94.889938	144.046844
ENSG00000128191	DGCR8	22	+	20080232	20111877	1.252842	238.299820	361.748993
ENSG00000243762	AC006547.8	22	-	20110821	20111875	0.000000	0.000000	0.000000
ENSG00000099899	TRMT2A	22	-	20111866	20117392	3.161494	336.402863	510.673462
ENSG00000278278	MIR6816	22	-	20114686	20114751	0.000000	0.000000	0.000000
ENSG00000099901	RANBP1	22	+	20115938	20127357	2.228419	521.458252	791.595215
ENSG00000264346	SNORA77	22	+	20126402	20126526	0.310874	12.999475	19.733742
ENSG00000128185	DGCR6L	22	-	20314276	20320080	6.830589	285.627228	433.593964
ENSG00000273343	XXbac-B444P24.13	22	-	20318119	20318749	0.450079	18.820459	28.570234
ENSG00000273139	XXbac-B444P24.14	22	+	20320739	20321203	0.929032	38.848309	58.973339
ENSG00000185252	ZNF74	22	+	20394115	20408461	1.024316	78.437675	119.071640
ENSG00000244486	SCARF2	22	-	20424815	20437826	0.252320	10.853065	16.475403
ENSG00000277971	XXbac-B562F10.12	22	-	20429241	20446620	0.235513	9.848188	14.949957
ENSG00000099910	KLHL22	22	-	20441519	20495883	0.894449	247.904251	376.328857
ENSG00000215493	XXbac-B562F10.11	22	+	20450122	20451824	0.000000	0.000000	0.000000
ENSG00000255156	RNY1P9	22	-	20475203	20475311	0.000000	0.000000	0.000000
ENSG00000201916	Y_RNA	22	+	20481158	20481268	0.000000	0.000000	0.000000
ENSG00000242876	RN7SL812P	22	-	20481935	20482213	0.000000	0.000000	0.000000
ENSG00000236670	KRT18P5	22	-	20482815	20484105	0.350116	14.640415	22.224756
ENSG00000229107	ABHD17AP4	22	-	20667836	20670984	0.000000	0.000000	0.000000
ENSG00000217261	POM121L4P	22	+	20689929	20698938	0.012780	0.785219	1.191995
ENSG00000235062	BCRP5	22	-	20697962	20698934	0.000000	0.000000	0.000000
ENSG00000226287	TMEM191A	22	+	20701114	20704606	0.570681	76.735313	116.487381
ENSG00000223553	SMPD4P1	22	-	20602595	20656914	0.091566	7.537985	11.442973
ENSG00000276427	IGLL4P	22	+	20632619	20632751	0.000000	0.000000	0.000000
ENSG00000238125	SLC9A3P2	22	+	20652730	20654750	0.000000	0.000000	0.000000
ENSG00000099917	MED15	22	+	20495913	20587632	0.452159	261.683472	397.246368
ENSG00000236003	AC007050.17	22	-	20522070	20523870	0.000000	0.000000	0.000000
ENSG00000250261	CCDC74BP1	22	-	20587496	20592218	0.000000	0.000000	0.000000
ENSG00000099942	CRKL	22	+	20917426	20953749	12.571831	525.702393	798.038025
ENSG00000241973	PI4KA	22	-	20707691	20859417	11.706637	1371.705811	2082.306152
ENSG00000099937	SERPIND1	22	+	20773879	20787720	0.132006	5.782679	8.778346
ENSG00000099940	SNAP29	22	+	20858983	20891218	0.589750	104.017601	157.903015
ENSG00000272600	AC007308.7	22	-	20889206	20891214	0.000000	0.000000	0.000000
ENSG00000187905	LRRC74B	22	+	21045960	21064168	0.000000	0.000000	0.000000
ENSG00000169668	BCRP2	22	+	21103016	21122285	0.047278	5.878061	8.923140
ENSG00000197210	KB-1592A4.15	22	-	21114607	21124451	0.000000	0.000000	0.000000
ENSG00000239511	POM121L7	22	-	21125660	21128063	0.010053	0.420375	0.638147
ENSG00000274600	RIMBP3B	22	+	21383374	21389478	0.050669	2.118770	3.216380
ENSG00000200057	RN7SKP63	22	+	21389191	21389491	0.000000	0.000000	0.000000
ENSG00000169635	HIC2	22	+	21417404	21451463	0.140555	24.493038	37.181442
ENSG00000206140	TMEM191C	22	+	21466423	21471269	0.114009	10.264632	15.582137
ENSG00000215498	FAM230B	22	+	21167758	21302681	0.000000	0.000000	0.000000
ENSG00000234503	KB-1592A4.14	22	-	21177892	21179875	0.000000	0.000000	0.000000
ENSG00000133475	GGT2	22	-	21207973	21227637	0.000000	0.000000	0.000000
ENSG00000283145	KB-1592A4.16	22	-	21228760	21229138	0.000000	0.000000	0.000000
ENSG00000226885	E2F6P3	22	+	21268161	21268903	0.000000	0.000000	0.000000
ENSG00000229266	POM121L8P	22	+	21282881	21284161	0.018865	0.788857	1.197518
ENSG00000169662	BCRP6	22	-	21290760	21294586	0.064346	2.690686	4.084572
ENSG00000206142	KB-1183D5.13	22	-	21300990	21325042	0.000000	0.000000	0.000000
ENSG00000237407	KB-1183D5.14	22	+	21312920	21314904	0.000000	0.000000	0.000000
ENSG00000183773	AIFM3	22	+	20965108	20981360	2.080592	294.898102	447.667511
ENSG00000099949	LZTR1	22	+	20979462	20999038	2.558475	297.845947	452.142487
ENSG00000272829	XXbac-B135H6.18	22	-	20981361	20981755	0.751899	31.441334	47.729244
ENSG00000184436	THAP7	22	-	20999104	21002196	3.010655	200.276428	304.027893
ENSG00000230513	THAP7-AS1	22	+	21001886	21010342	0.247232	16.752159	25.430473
ENSG00000161149	TUBA3FP	22	-	21002895	21014292	0.251750	26.427732	40.118393
ENSG00000099957	P2RX6	22	+	21009808	21028830	0.419414	27.096411	41.133472
ENSG00000099960	SLC7A4	22	-	21028718	21032840	1.694427	74.958801	113.790573
ENSG00000226872	AC002472.11	22	+	21031357	21043969	0.000000	0.000000	0.000000
ENSG00000207575	MIR649	22	-	21034176	21034272	0.000000	0.000000	0.000000
ENSG00000206145	P2RX6P	22	-	21035243	21045017	0.604356	29.753603	45.167198
ENSG00000183506	PI4KAP2	22	-	21473000	21517533	1.632495	183.356400	278.342621
ENSG00000128228	SDF2L1	22	+	21642261	21644298	2.079163	111.639381	169.473190
ENSG00000161179	YDJC	22	-	21628089	21630064	2.339795	131.302887	199.323212
ENSG00000222352	RN7SKP221	22	-	21545344	21545644	0.000000	0.000000	0.000000
ENSG00000183246	RIMBP3C	22	-	21545357	21551461	0.021840	0.986019	1.496817
ENSG00000185651	UBE2L3	22	+	21549447	21624034	1.376258	538.766907	817.870422
ENSG00000275293	Metazoa_SRP	22	+	21555138	21555457	0.000000	0.000000	0.000000
ENSG00000207751	MIR130B	22	+	21652270	21670237	0.060124	34.676586	52.640495
ENSG00000212102	MIR301B	22	+	21652981	21653058	0.000000	0.000000	0.000000
ENSG00000272954	KB-1440D3.13	22	+	21661934	21662363	0.000000	0.000000	0.000000
ENSG00000100023	PPIL2	22	+	21666009	21700015	1.284840	129.225342	196.169434
ENSG00000100027	YPEL1	22	-	21697544	21735834	3.207673	157.717575	239.421799
ENSG00000244671	RN7SL280P	22	-	21722895	21723182	0.000000	0.000000	0.000000
ENSG00000225544	KB-1027C11.4	22	-	21885282	21885673	0.385204	16.107653	24.452082
ENSG00000228050	TOP3BP1	22	-	22223187	22224566	0.431643	18.049541	27.399950
ENSG00000272779	LL22NC03-80A10.6	22	+	22303224	22310401	4.012411	167.782578	254.700897
ENSG00000236850	BMS1P20	22	+	22303224	22322847	2.773469	115.975098	176.055008
ENSG00000211643	IGLV5-52	22	+	22318727	22319226	0.022105	0.924340	1.403187
ENSG00000211644	IGLV1-51	22	+	22322472	22322980	0.682571	28.542320	43.328423
ENSG00000100030	MAPK1	22	-	21754500	21867680	13.467360	591.163025	897.409973
ENSG00000200985	RNA5SP493	22	+	21792434	21792524	0.000000	0.000000	0.000000
ENSG00000211645	IGLV1-50	22	+	22327300	22327814	0.553086	23.127787	35.108940
ENSG00000215456	BCRP4	22	+	22630061	22636153	0.000000	0.000000	0.000000
ENSG00000100121	GGTLC2	22	+	22644475	22647903	0.000000	0.000000	0.000000
ENSG00000100034	PPM1F	22	-	21919420	21952837	1.513765	159.373367	241.935349
ENSG00000224086	LL22NC03-86G7.1	22	+	21938293	21977632	0.238353	9.966945	15.130236
ENSG00000100038	TOP3B	22	-	21957025	21982816	0.359623	53.738911	81.577888
ENSG00000275004	ZNF280B	22	-	22484421	22509154	1.049974	43.920956	66.673828
ENSG00000100228	RAB36	22	+	23145326	23164350	1.040419	46.843800	71.110832
ENSG00000100218	RSPH14	22	-	23059415	23145021	0.052014	48.657146	73.863564
ENSG00000128266	GNAZ	22	+	23070361	23125037	1.470904	538.306335	817.171326
ENSG00000283438	Metazoa_SRP	22	-	23132730	23133005	0.000000	0.000000	0.000000
ENSG00000275635	U7	22	-	23137805	23137864	0.000000	0.000000	0.000000
ENSG00000215478	CES5AP1	22	-	23359603	23387731	0.148077	33.080391	50.217403
ENSG00000227755	AP000344.4	22	+	23446598	23460833	0.056767	9.850530	14.953512
ENSG00000133519	ZDHHC8P1	22	-	23390606	23402726	0.804833	57.084808	86.657104
ENSG00000248409	KB-1269D1.8	22	+	23392771	23393839	0.000000	0.000000	0.000000
ENSG00000272733	KB-208E9.1	22	-	23580880	23583859	0.000000	0.000000	0.000000
ENSG00000186716	BCR	22	+	23179704	23318037	0.742181	444.001801	674.013062
ENSG00000236794	BCRP8	22	-	23179918	23180172	0.494118	20.661989	31.365753
ENSG00000240160	RN7SL263P	22	-	23261782	23262071	0.000000	0.000000	0.000000
ENSG00000230701	FBXW4P1	22	+	23262767	23265005	0.218848	9.151326	13.892092
ENSG00000187792	ZNF70	22	-	23738678	23751092	1.141392	47.728333	72.453583
ENSG00000169314	C22orf15	22	+	23763021	23765861	0.000000	0.000000	0.000000
ENSG00000250479	CHCHD10	22	-	23765834	23768443	6.444118	543.985596	825.792664
ENSG00000099953	MMP11	22	+	23768226	23784316	0.000000	0.000000	0.000000
ENSG00000280178	AP000349.2	22	-	23782283	23783958	0.000000	0.000000	0.000000
ENSG00000189269	DRICH1	22	-	23608452	23632321	0.000000	0.000000	0.000000
ENSG00000275609	KB-1572G7.4	22	+	23610329	23610538	0.000000	0.000000	0.000000
ENSG00000211683	KB-1572G7.3	22	-	23630618	23638941	0.359525	15.033861	22.822023
ENSG00000228315	GUSBP11	22	-	23638487	23717356	0.926652	131.769348	200.031311
ENSG00000234353	AP000347.4	22	-	23638492	23640762	0.000000	0.000000	0.000000
ENSG00000244723	ASLP1	22	-	23649213	23653334	0.000000	0.000000	0.000000
ENSG00000273000	KB-1572G7.2	22	-	23652860	23717347	0.429412	59.999294	91.081413
ENSG00000272578	AP000347.2	22	-	23658094	23717356	0.249767	92.286476	140.094696
ENSG00000159496	RGL4	22	+	23688136	23699176	0.071474	18.566469	28.184668
ENSG00000099956	SMARCB1	22	+	23786963	23834516	4.924224	326.286774	495.316803
ENSG00000099958	DERL3	22	-	23834503	23839128	0.000000	0.000000	0.000000
ENSG00000273295	AP000350.5	22	-	23901432	23907068	0.346638	14.494979	22.003979
ENSG00000133433	GSTT2B	22	-	23957414	23961186	0.545951	22.829433	34.656025
ENSG00000272973	KB-1125A3.11	22	-	23856427	23857039	1.479765	61.877708	93.932915
ENSG00000133460	SLC2A11	22	+	23856703	23886309	0.804956	227.903503	345.966949
ENSG00000251357	AP000350.10	22	+	23862188	23895223	0.000000	0.000000	0.000000
ENSG00000279467	KB-1125A3.12	22	-	23865248	23873277	0.000000	0.000000	0.000000
ENSG00000244425	RN7SL268P	22	-	23879493	23879790	0.000000	0.000000	0.000000
ENSG00000240972	MIF	22	+	23894004	23895227	19.953114	1009.319519	1532.188721
ENSG00000218537	MIF-AS1	22	-	23894426	23898930	0.000000	0.000000	0.000000
ENSG00000099974	DDTL	22	+	23966901	23972532	1.580199	66.077446	100.308296
ENSG00000272787	KB-226F1.2	22	+	23969211	23969873	0.176471	7.379293	11.202073
ENSG00000099977	DDT	22	-	23971365	23980469	0.961588	246.136978	373.646088
ENSG00000250470	AP000351.3	22	-	23976904	23977585	0.000000	0.000000	0.000000
ENSG00000099984	GSTT2	22	+	23980058	23983915	0.499155	20.872616	31.685493
ENSG00000099994	SUSD2	22	+	24181259	24189110	0.234704	13.593637	20.635706
ENSG00000128262	POM121L9P	22	+	24251828	24265525	0.043638	1.951590	2.962594
ENSG00000225098	BCRP1	22	-	24259929	24263764	0.000000	0.000000	0.000000
ENSG00000099998	GGT5	22	-	24219654	24245142	0.773428	104.100517	158.028885
ENSG00000099991	CABIN1	22	+	24011192	24178628	1.165885	393.156311	596.827576
ENSG00000232545	KB-318B8.7	22	+	24101689	24103354	1.369176	57.253330	86.912918
ENSG00000167037	SGSM1	22	+	24806169	24927578	3.207970	226.837204	344.348267
ENSG00000199783	SNORD56	22	-	24901147	24901214	0.000000	0.000000	0.000000
ENSG00000100053	CRYBB3	22	+	25199850	25207363	0.000000	0.000000	0.000000
ENSG00000236641	CTA-221G9.7	22	+	25212742	25213685	0.000000	0.000000	0.000000
ENSG00000244752	CRYBB2	22	+	25219522	25231869	0.335214	14.017275	21.278803
ENSG00000100014	SPECC1L	22	+	24270817	24417740	3.249521	358.343231	543.979858
ENSG00000258555	SPECC1L-ADORA2A	22	+	24270898	24442356	0.284890	11.912931	18.084324
ENSG00000128271	ADORA2A	22	+	24417879	24442360	0.281820	86.801445	131.768188
ENSG00000178803	ADORA2A-AS1	22	-	24429206	24495074	0.000000	0.000000	0.000000
ENSG00000100024	UPB1	22	+	24494107	24528390	0.000000	0.000000	0.000000
ENSG00000228923	AP000355.2	22	+	24516508	24518386	0.000000	0.000000	0.000000
ENSG00000138867	GUCD1	22	-	24540423	24555935	2.065853	132.323196	200.872086
ENSG00000100028	SNRPD3	22	+	24555503	24609980	5.527615	338.234619	513.454102
ENSG00000100031	GGT1	22	+	24583750	24629005	0.132732	47.220188	71.682198
ENSG00000178026	LRRC75B	22	-	24585620	24593208	1.256575	89.575302	135.979019
ENSG00000230947	AP000356.2	22	+	24598054	24599398	0.000000	0.000000	0.000000
ENSG00000215481	BCRP3	22	+	24632915	24653356	0.135708	16.396976	24.891289
ENSG00000224124	POM121L10P	22	-	24657481	24658765	0.018807	0.786432	1.193836
ENSG00000231466	CTA-246H3.11	22	-	25349543	25350322	0.051282	2.144403	3.255292
ENSG00000230637	CTA-246H3.8	22	+	25327252	25339975	0.000000	0.000000	0.000000
ENSG00000100068	LRP5L	22	-	25351418	25405377	0.122722	12.321347	18.704315
ENSG00000197077	KIAA1671	22	+	24952730	25197448	0.224787	122.431389	185.855927
ENSG00000279085	CTA-243E7.4	22	-	25009685	25015072	0.000000	0.000000	0.000000
ENSG00000279548	CTA-243E7.3	22	-	25022594	25024652	0.000000	0.000000	0.000000
ENSG00000279006	CTA-243E7.2	22	-	25048967	25051966	0.000000	0.000000	0.000000
ENSG00000279110	CTA-243E7.1	22	-	25052122	25065241	0.000000	0.000000	0.000000
ENSG00000203280	CTA-221G9.12	22	-	25102433	25112692	0.263391	11.013931	16.719604
ENSG00000271181	CTA-221G9.10	22	-	25179309	25179554	0.000000	0.000000	0.000000
ENSG00000100058	CRYBB2P1	22	+	25448105	25520854	0.642114	146.455093	222.324890
ENSG00000277872	MIR6817	22	+	25455646	25455711	0.590909	24.709391	37.509880
ENSG00000272977	CTA-390C10.10	22	+	25476218	25479971	0.765583	32.013542	48.597881
ENSG00000100077	GRK3	22	+	25564849	25729294	4.834408	210.279541	319.213043
ENSG00000237387	CTA-407F11.7	22	-	25580241	25581382	0.000000	0.000000	0.000000
ENSG00000224003	YES1P1	22	+	25647261	25649232	0.461302	19.289759	29.282652
ENSG00000222585	RNA5SP494	22	-	25715041	25715169	0.000000	0.000000	0.000000
ENSG00000128203	ASPHD2	22	+	26429273	26445015	3.339887	139.660370	212.010239
ENSG00000100099	HPS4	22	-	26443423	26483837	1.235148	269.566010	409.212341
ENSG00000100095	SEZ6L	22	+	26169474	26383597	10.662413	800.024231	1214.469849
ENSG00000224192	RP11-259P1.1	22	-	26241331	26254092	0.000000	0.000000	0.000000
ENSG00000100104	SRRD	22	+	26483877	26494658	1.915047	100.463829	152.508255
ENSG00000100109	TFIP11	22	-	26491225	26512505	2.455987	226.538010	343.894073
ENSG00000261188	CTA-445C9.14	22	+	26512537	26514568	1.907480	85.803009	130.252518
ENSG00000128294	TPST2	22	-	26521983	26596717	0.197152	59.787327	90.759636
ENSG00000221760	MIR548J	22	-	26555212	26555323	0.000000	0.000000	0.000000
ENSG00000213707	HMGB1P10	22	+	26560526	26561088	0.397869	16.637249	25.256035
ENSG00000223704	LINC01422	22	+	26858634	26865786	0.081747	3.418324	5.189158
ENSG00000235271	LINC01422	22	+	26903292	26920611	0.000000	0.000000	0.000000
ENSG00000230051	CTA-929C8.8	22	+	27331787	27379265	0.525394	21.969824	33.351101
ENSG00000169184	MN1	22	-	27748277	27801498	0.726635	30.935778	46.961792
ENSG00000225783	MIAT	22	+	26646428	26676475	4.310293	568.178467	862.518433
ENSG00000278404	MIAT_exon1	22	+	26657521	26657655	0.000180	0.007527	0.011426
ENSG00000206028	CTA-373H7.7	22	-	26667693	26672654	0.000000	0.000000	0.000000
ENSG00000277941	MIAT_exon5_1	22	+	26671402	26671550	0.003346	0.139916	0.212398
ENSG00000275942	MIAT_exon5_2	22	+	26672164	26672248	0.025050	1.047488	1.590131
ENSG00000244625	MIATNB	22	+	26672767	26780207	0.017775	56.839306	86.284424
ENSG00000276991	MIAT_exon5_3	22	+	26673254	26673630	0.219468	9.177252	13.931448
ENSG00000159873	CCDC117	22	+	28772674	28789301	2.553602	125.402832	190.366684
