Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000131100	ATP6V1E1	22	-	17592136	17628818	12.845889	826.034424	1076.593750
ENSG00000099968	BCL2L13	22	+	17628855	17730855	1.102379	298.474548	389.010223
ENSG00000015475	BID	22	-	17734138	17774770	3.898785	236.443314	308.163177
ENSG00000264757	MIR3198-1	22	-	17764180	17764259	0.000000	0.000000	0.000000
ENSG00000184979	USP18	22	+	18149899	18177397	2.526561	65.871880	85.852654
ENSG00000187979	AC008079.9	22	-	18178038	18205915	0.000000	0.000000	0.000000
ENSG00000276160	GGTLC5P	22	+	18340145	18345899	0.000000	0.000000	0.000000
ENSG00000274044	AC011718.2	22	-	18361823	18391105	0.000000	0.000000	0.000000
ENSG00000276874	AC011718.3	22	+	18374106	18375689	0.000000	0.000000	0.000000
ENSG00000278558	TMEM191B	22	+	18527802	18530573	0.000000	0.000000	0.000000
ENSG00000225335	XXbac-B476C20.9	22	-	18076527	18078884	0.077618	2.662030	3.469498
ENSG00000215193	PEX26	22	+	18077920	18131138	1.791058	95.551208	124.534554
ENSG00000236890	XXbac-B476C20.11	22	-	18081466	18081675	0.000000	0.000000	0.000000
ENSG00000235617	XXbac-B476C20.10	22	+	18101612	18101888	0.002756	0.071854	0.093649
ENSG00000225225	ARL2BPP10	22	-	18102457	18103649	0.000000	0.000000	0.000000
ENSG00000183785	TUBA8	22	+	18110331	18146554	0.031921	6.794430	8.855370
ENSG00000280007	AC008079.10	22	-	18110759	18131154	0.055647	1.450815	1.890887
ENSG00000243156	MICAL3	22	-	17787649	18024559	0.978184	159.355103	207.691940
ENSG00000093100	XXbac-B461K10.4	22	-	17787652	17811497	0.372078	9.700727	12.643227
ENSG00000207780	MIR648	22	-	17980868	17980961	0.000000	0.000000	0.000000
ENSG00000235445	XXbac-B476C20.14	22	-	17983205	17983619	0.695291	18.127457	23.626019
ENSG00000234913	XXbac-B476C20.13	22	-	18004270	18007308	0.058965	1.537321	2.003633
ENSG00000237446	RHEBP3	22	+	18019214	18020200	0.000000	0.000000	0.000000
ENSG00000222630	RN7SKP131	22	-	18605802	18606102	0.000000	0.000000	0.000000
ENSG00000275793	RIMBP3	22	-	18605815	18611919	0.206283	5.378160	7.009506
ENSG00000182824	AC008132.15	22	+	18733914	18757906	0.000000	0.000000	0.000000
ENSG00000161103	AC008132.13	22	+	18846811	18861049	0.007940	0.293594	0.382649
ENSG00000215544	BCRP7	22	-	18855621	18858640	0.000000	0.000000	0.000000
ENSG00000274602	PI4KAP1	22	-	18533646	18577968	3.820410	234.847687	306.083557
ENSG00000197421	GGT3P	22	-	18773665	18843399	0.000000	0.000000	0.000000
ENSG00000239989	AC008132.14	22	-	18794414	18794804	0.000000	0.000000	0.000000
ENSG00000234764	E2F6P1	22	+	18833694	18834438	0.802685	20.927406	27.275272
ENSG00000279560	AC007326.1	22	+	18945123	18946971	0.000000	0.000000	0.000000
ENSG00000241527	CA15P1	22	-	19031564	19034564	0.000000	0.000000	0.000000
ENSG00000183628	DGCR6	22	+	18906028	18914238	0.540284	71.410172	93.070869
ENSG00000100033	PRODH	22	-	18912777	18936553	0.855350	80.403961	104.792725
ENSG00000237517	DGCR5	22	+	18970514	18994628	0.242248	6.527429	8.507380
ENSG00000283406	DGCR5	22	+	18970525	19031242	0.000000	0.000000	0.000000
ENSG00000283583	AC007326.12	22	-	18980695	18981325	0.000000	0.000000	0.000000
ENSG00000271275	AC007326.9	22	-	18997138	18997595	0.000000	0.000000	0.000000
ENSG00000283366	AC000095.12	22	+	18998274	19014786	0.000000	0.000000	0.000000
ENSG00000273032	DGCR9	22	+	19017834	19020248	0.254106	6.624989	8.634533
ENSG00000270393	AC000095.9	22	-	19018043	19018916	0.111365	2.903481	3.784188
ENSG00000273164	AC000095.11	22	+	19023056	19023550	0.000000	0.000000	0.000000
ENSG00000260924	LINC01311	22	+	19171395	19172839	1.197924	31.231979	40.705509
ENSG00000100056	DGCR14	22	-	19130279	19144684	2.253206	70.439568	91.805855
ENSG00000206203	TSSK2	22	+	19130808	19132623	0.000000	0.000000	0.000000
ENSG00000070413	DGCR2	22	-	19036282	19122454	6.286116	323.966339	422.234375
ENSG00000206739	Y_RNA	22	+	19045256	19045367	0.000000	0.000000	0.000000
ENSG00000273311	DGCR11	22	-	19046162	19048375	1.308040	34.102901	44.447258
ENSG00000237347	AC004461.4	22	+	19055801	19056512	0.000000	0.000000	0.000000
ENSG00000281530	DGCR12	22	-	19061041	19061843	0.438356	11.428710	14.895356
ENSG00000223461	AC004471.9	22	+	19121529	19124503	0.000000	0.000000	0.000000
ENSG00000272682	AC004471.10	22	-	19124309	19128449	0.000000	0.000000	0.000000
ENSG00000231086	TSSK1A	22	+	19124879	19125646	0.000000	0.000000	0.000000
ENSG00000100075	SLC25A1	22	-	19175575	19178830	17.529581	603.990234	787.197327
ENSG00000070371	CLTCL1	22	-	19179473	19291716	1.518659	82.230057	107.172722
ENSG00000230194	AC000081.2	22	-	19238443	19238739	0.000000	0.000000	0.000000
ENSG00000251940	SNORA15	22	+	19249873	19249966	0.000000	0.000000	0.000000
ENSG00000233471	KRT18P62	22	+	19257520	19258806	0.000000	0.000000	0.000000
ENSG00000184702	SEPT5	22	+	19714464	19724772	3.771274	410.634979	535.192017
ENSG00000203618	GP1BB	22	+	19722945	19724771	0.000000	0.000000	0.000000
ENSG00000184058	TBX1	22	+	19756703	19783593	0.217105	16.925835	22.059914
ENSG00000185838	GNB1L	22	-	19783224	19854939	0.977700	26.562267	34.619343
ENSG00000235776	AC000089.3	22	+	19792294	19793094	0.000000	0.000000	0.000000
ENSG00000215012	C22orf29	22	-	19846138	19854896	5.452129	146.516251	190.958710
ENSG00000100084	HIRA	22	-	19330698	19447450	8.228666	252.843689	329.538208
ENSG00000242259	C22orf39	22	-	19351368	19448232	1.665224	199.409958	259.896545
ENSG00000244296	RN7SL168P	22	+	19365766	19366044	0.000000	0.000000	0.000000
ENSG00000185608	MRPL40	22	+	19431902	19436075	9.103818	373.909760	487.326996
ENSG00000185065	AC000068.5	22	+	19447893	19450105	0.000000	0.000000	0.000000
ENSG00000070010	UFD1L	22	-	19449910	19479215	4.581255	379.728973	494.911377
ENSG00000273300	AC000068.9	22	+	19454179	19454605	0.043313	1.129246	1.471778
ENSG00000273212	AC000068.10	22	+	19456503	19456962	0.000000	0.000000	0.000000
ENSG00000093009	CDC45	22	+	19479459	19520612	12.143245	525.483887	684.877808
ENSG00000183597	TANGO2	22	+	20017014	20065926	0.762503	236.223282	307.876404
ENSG00000208023	MIR185	22	+	20033139	20033220	0.000000	0.000000	0.000000
ENSG00000236540	AC006547.13	22	-	20058030	20070569	0.000000	0.000000	0.000000
ENSG00000268292	AC006547.15	22	-	20064552	20065705	0.000000	0.000000	0.000000
ENSG00000184470	TXNRD2	22	-	19875517	19941992	0.907132	214.858337	280.030853
ENSG00000232926	AC000078.5	22	+	19887289	19887970	0.576246	15.023745	19.580864
ENSG00000093010	COMT	22	+	19941607	19969975	2.129380	621.043457	809.423340
ENSG00000099889	ARVCF	22	-	19969896	20016808	2.249465	121.381691	158.200150
ENSG00000128191	DGCR8	22	+	20080232	20111877	3.715345	389.133453	507.168488
ENSG00000243762	AC006547.8	22	-	20110821	20111875	0.178483	4.653365	6.064860
ENSG00000099899	TRMT2A	22	-	20111866	20117392	8.078601	381.567596	497.307678
ENSG00000278278	MIR6816	22	-	20114686	20114751	0.000000	0.000000	0.000000
ENSG00000099901	RANBP1	22	+	20115938	20127357	18.027637	2805.675537	3656.715088
ENSG00000264346	SNORA77	22	+	20126402	20126526	0.361154	9.415918	12.272029
ENSG00000226287	TMEM191A	22	+	20701114	20704606	0.000000	0.000000	0.000000
ENSG00000223553	SMPD4P1	22	-	20602595	20656914	0.000000	0.000000	0.000000
ENSG00000276427	IGLL4P	22	+	20632619	20632751	0.000000	0.000000	0.000000
ENSG00000238125	SLC9A3P2	22	+	20652730	20654750	0.000000	0.000000	0.000000
ENSG00000099917	MED15	22	+	20495913	20587632	1.093231	472.098846	615.299622
ENSG00000236003	AC007050.17	22	-	20522070	20523870	0.000000	0.000000	0.000000
ENSG00000250261	CCDC74BP1	22	-	20587496	20592218	0.000000	0.000000	0.000000
ENSG00000099904	ZDHHC8	22	+	20129456	20148007	1.417968	167.023483	217.686356
ENSG00000234409	CCDC188	22	-	20148427	20151065	0.000000	0.000000	0.000000
ENSG00000249923	XXbac-B444P24.8	22	-	20198729	20204918	0.000000	0.000000	0.000000
ENSG00000236499	LINC00896	22	+	20206397	20208524	0.267857	6.983502	9.101793
ENSG00000040608	RTN4R	22	-	20241415	20283246	0.545030	42.424377	55.292873
ENSG00000221039	MIR1286	22	-	20249134	20249211	0.000000	0.000000	0.000000
ENSG00000161132	XXbac-B444P24.10	22	+	20299760	20313216	0.000000	0.000000	0.000000
ENSG00000128185	DGCR6L	22	-	20314276	20320080	15.091854	398.436005	519.292786
ENSG00000273343	XXbac-B444P24.13	22	-	20318119	20318749	0.572108	14.915858	19.440256
ENSG00000273139	XXbac-B444P24.14	22	+	20320739	20321203	0.582796	15.194513	19.803434
ENSG00000188280	AC007731.1	22	+	20338805	20354372	0.066383	9.303471	12.125473
ENSG00000235578	XXbac-B33L19.4	22	-	20343203	20344365	0.000000	0.000000	0.000000
ENSG00000161133	USP41	22	-	20350578	20390758	0.444095	15.515771	20.222136
ENSG00000185252	ZNF74	22	+	20394115	20408461	2.924812	134.443680	175.224182
ENSG00000207343	RNU6-225P	22	-	20416797	20416899	0.000000	0.000000	0.000000
ENSG00000244486	SCARF2	22	-	20424815	20437826	2.037651	62.028252	80.843147
ENSG00000277971	XXbac-B562F10.12	22	-	20429241	20446620	0.397255	10.357135	13.498743
ENSG00000099910	KLHL22	22	-	20441519	20495883	0.828192	204.059128	265.955963
ENSG00000215493	XXbac-B562F10.11	22	+	20450122	20451824	0.000000	0.000000	0.000000
ENSG00000255156	RNY1P9	22	-	20475203	20475311	0.000000	0.000000	0.000000
ENSG00000201916	Y_RNA	22	+	20481158	20481268	0.000000	0.000000	0.000000
ENSG00000242876	RN7SL812P	22	-	20481935	20482213	0.534050	13.923620	18.147043
ENSG00000236670	KRT18P5	22	-	20482815	20484105	1.275755	33.261173	43.350212
ENSG00000237476	XXbac-B135H6.15	22	+	20957092	20964679	0.000000	0.000000	0.000000
ENSG00000241973	PI4KA	22	-	20707691	20859417	4.356405	391.980957	510.879700
ENSG00000099937	SERPIND1	22	+	20773879	20787720	10.102233	282.675323	368.418610
ENSG00000099940	SNAP29	22	+	20858983	20891218	1.390185	147.354462	192.051163
ENSG00000272600	AC007308.7	22	-	20889206	20891214	0.000000	0.000000	0.000000
ENSG00000099942	CRKL	22	+	20917426	20953749	23.892771	622.926453	811.877380
ENSG00000187905	LRRC74B	22	+	21045960	21064168	0.000000	0.000000	0.000000
ENSG00000169668	BCRP2	22	+	21103016	21122285	0.053143	3.568520	4.650950
ENSG00000197210	KB-1592A4.15	22	-	21114607	21124451	0.031542	0.822355	1.071799
ENSG00000274600	RIMBP3B	22	+	21383374	21389478	0.194322	5.066316	6.603070
ENSG00000200057	RN7SKP63	22	+	21389191	21389491	0.000000	0.000000	0.000000
ENSG00000183773	AIFM3	22	+	20965108	20981360	0.180120	15.222359	19.839725
ENSG00000099949	LZTR1	22	+	20979462	20999038	5.034652	411.081848	535.774414
ENSG00000272829	XXbac-B135H6.18	22	-	20981361	20981755	0.660760	17.227173	22.452654
ENSG00000184436	THAP7	22	-	20999104	21002196	5.587516	236.476135	308.205933
ENSG00000230513	THAP7-AS1	22	+	21001886	21010342	0.452626	23.488773	30.613573
ENSG00000161149	TUBA3FP	22	-	21002895	21014292	0.781950	31.186277	40.645943
ENSG00000099957	P2RX6	22	+	21009808	21028830	0.719232	46.034924	59.998600
ENSG00000099960	SLC7A4	22	-	21028718	21032840	0.000000	0.000000	0.000000
ENSG00000226872	AC002472.11	22	+	21031357	21043969	0.000000	0.000000	0.000000
ENSG00000207575	MIR649	22	-	21034176	21034272	0.000000	0.000000	0.000000
ENSG00000206145	P2RX6P	22	-	21035243	21045017	0.000000	0.000000	0.000000
ENSG00000215498	FAM230B	22	+	21167758	21302681	0.000000	0.000000	0.000000
ENSG00000234503	KB-1592A4.14	22	-	21177892	21179875	0.000000	0.000000	0.000000
ENSG00000133475	GGT2	22	-	21207973	21227637	0.139417	3.636384	4.739401
ENSG00000283145	KB-1592A4.16	22	-	21228760	21229138	0.000000	0.000000	0.000000
ENSG00000226885	E2F6P3	22	+	21268161	21268903	0.000000	0.000000	0.000000
ENSG00000229266	POM121L8P	22	+	21282881	21284161	0.000000	0.000000	0.000000
ENSG00000169662	BCRP6	22	-	21290760	21294586	0.000000	0.000000	0.000000
ENSG00000206142	KB-1183D5.13	22	-	21300990	21325042	0.000000	0.000000	0.000000
ENSG00000237407	KB-1183D5.14	22	+	21312920	21314904	0.000000	0.000000	0.000000
ENSG00000206140	TMEM191C	22	+	21466423	21471269	0.055918	4.737655	6.174718
ENSG00000169635	HIC2	22	+	21417404	21451463	1.235192	134.201935	174.909119
ENSG00000183506	PI4KAP2	22	-	21473000	21517533	3.811256	249.207123	324.798584
ENSG00000161180	CCDC116	22	+	21632716	21637327	0.225500	7.671562	9.998560
ENSG00000273342	KB-1440D3.14	22	+	21640844	21641284	0.401361	10.464186	13.638265
ENSG00000128228	SDF2L1	22	+	21642261	21644298	7.519563	249.552872	325.249237
ENSG00000222352	RN7SKP221	22	-	21545344	21545644	0.000000	0.000000	0.000000
ENSG00000183246	RIMBP3C	22	-	21545357	21551461	0.178158	5.034299	6.561343
ENSG00000185651	UBE2L3	22	+	21549447	21624034	2.782409	678.232727	883.959656
ENSG00000275293	Metazoa_SRP	22	+	21555138	21555457	0.000000	0.000000	0.000000
ENSG00000161179	YDJC	22	-	21628089	21630064	14.684152	471.993622	615.162415
ENSG00000207751	MIR130B	22	+	21652270	21670237	1.293668	35.273365	45.972759
ENSG00000212102	MIR301B	22	+	21652981	21653058	0.000000	0.000000	0.000000
ENSG00000272954	KB-1440D3.13	22	+	21661934	21662363	0.839535	21.888149	28.527437
ENSG00000100023	PPIL2	22	+	21666009	21700015	4.756065	425.203705	554.179810
ENSG00000100027	YPEL1	22	-	21697544	21735834	0.971997	27.589600	35.958294
ENSG00000244671	RN7SL280P	22	-	21722895	21723182	0.628472	16.385368	21.355507
ENSG00000225544	KB-1027C11.4	22	-	21885282	21885673	0.395408	10.308980	13.435982
ENSG00000100030	MAPK1	22	-	21754500	21867680	12.289784	355.064178	462.765045
ENSG00000200985	RNA5SP493	22	+	21792434	21792524	0.000000	0.000000	0.000000
ENSG00000211640	IGLV6-57	22	+	22195713	22196460	0.000000	0.000000	0.000000
ENSG00000169575	VPREB1	22	+	22244675	22245515	0.000000	0.000000	0.000000
ENSG00000228050	TOP3BP1	22	-	22223187	22224566	1.276089	33.269878	43.361561
ENSG00000274422	LL22NC03-2H8.5	22	-	22283928	22287220	0.089584	2.335612	3.044068
ENSG00000272779	LL22NC03-80A10.6	22	+	22303224	22310401	4.985280	129.974991	169.400040
ENSG00000236850	BMS1P20	22	+	22303224	22322847	3.803773	99.171036	129.252380
ENSG00000211643	IGLV5-52	22	+	22318727	22319226	0.000000	0.000000	0.000000
ENSG00000211644	IGLV1-51	22	+	22322472	22322980	0.000000	0.000000	0.000000
ENSG00000211645	IGLV1-50	22	+	22327300	22327814	0.000000	0.000000	0.000000
ENSG00000225724	LL22NC03-80A10.11	22	+	22339573	22341214	0.000000	0.000000	0.000000
ENSG00000223350	IGLV9-49	22	+	22343187	22343732	0.000000	0.000000	0.000000
ENSG00000232515	LL22NC03-75A1.9	22	+	22347807	22348164	0.000000	0.000000	0.000000
ENSG00000211647	IGLV5-48	22	+	22352940	22353433	0.000000	0.000000	0.000000
ENSG00000211648	IGLV1-47	22	+	22357739	22358260	0.000000	0.000000	0.000000
ENSG00000237428	LL22NC03-22A12.9	22	+	22366210	22367770	0.000000	0.000000	0.000000
ENSG00000211649	IGLV7-46	22	+	22369614	22370087	0.000000	0.000000	0.000000
ENSG00000232603	LL22NC03-22A12.12	22	+	22370829	22371120	0.000000	0.000000	0.000000
ENSG00000211650	IGLV5-45	22	+	22375986	22376505	0.000000	0.000000	0.000000
ENSG00000211651	IGLV1-44	22	+	22380766	22381347	0.000000	0.000000	0.000000
ENSG00000211652	IGLV7-43	22	+	22395018	22395489	0.000000	0.000000	0.000000
ENSG00000254175	IGLVI-42	22	+	22397032	22397524	0.000000	0.000000	0.000000
ENSG00000254073	IGLVVII-41-1	22	+	22398849	22398999	0.000000	0.000000	0.000000
ENSG00000275004	ZNF280B	22	-	22484421	22509154	1.841866	48.037468	62.608574
ENSG00000169548	ZNF280A	22	-	22513736	22520270	0.861266	22.454718	29.265858
ENSG00000100034	PPM1F	22	-	21919420	21952837	3.455462	231.337769	301.508942
ENSG00000224086	LL22NC03-86G7.1	22	+	21938293	21977632	0.130903	3.412871	4.448090
ENSG00000100038	TOP3B	22	-	21957025	21982816	2.400249	321.868958	419.500824
ENSG00000100121	GGTLC2	22	+	22644475	22647903	0.413476	13.982125	18.223293
ENSG00000211660	IGLV2-23	22	+	22697789	22698407	1.936255	50.481564	65.794029
ENSG00000211666	IGLV2-14	22	+	22758700	22759218	59.915424	1562.100220	2035.928833
ENSG00000185686	PRAME	22	-	22547701	22559361	36.529266	1558.365723	2031.061523
ENSG00000220891	LL22NC03-63E9.3	22	+	22559343	22566602	0.000000	0.000000	0.000000
ENSG00000223679	AP000362.1	22	+	22990690	23008356	0.000000	0.000000	0.000000
ENSG00000100228	RAB36	22	+	23145326	23164350	0.658388	18.725933	24.406031
ENSG00000100218	RSPH14	22	-	23059415	23145021	0.002647	1.858681	2.422471
ENSG00000128266	GNAZ	22	+	23070361	23125037	0.192164	43.163509	56.256207
ENSG00000283438	Metazoa_SRP	22	-	23132730	23133005	0.000000	0.000000	0.000000
ENSG00000275635	U7	22	-	23137805	23137864	0.000000	0.000000	0.000000
ENSG00000254709	IGLL5	22	+	22887780	22896107	0.000000	0.000000	0.000000
ENSG00000211674	IGLJ1	22	+	22893692	22893818	0.000000	0.000000	0.000000
ENSG00000211675	IGLC1	22	+	22895375	22895834	49.521809	1291.120361	1682.753296
ENSG00000211676	IGLJ2	22	+	22899481	22899655	4.714286	122.909714	160.191650
ENSG00000211677	IGLC2	22	+	22900976	22901437	1188.233521	30979.332031	40376.226562
ENSG00000211678	IGLJ3	22	+	22904850	22905025	0.000000	0.000000	0.000000
ENSG00000211679	IGLC3	22	+	22906342	22906803	479.189789	12493.318359	16282.890625
ENSG00000211680	IGLJ4	22	+	22910574	22910606	0.000000	0.000000	0.000000
ENSG00000254029	IGLC4	22	+	22910828	22911075	0.000000	0.000000	0.000000
ENSG00000211681	IGLJ5	22	+	22914237	22914308	0.000000	0.000000	0.000000
ENSG00000254030	IGLC5	22	+	22915635	22915927	0.177914	4.638530	6.045526
ENSG00000211682	IGLJ6	22	+	22918132	22918201	0.000000	0.000000	0.000000
ENSG00000222037	IGLC6	22	+	22919535	22919851	20.136099	524.983459	684.225525
ENSG00000211684	IGLJ7	22	+	22921390	22921435	0.000000	0.000000	0.000000
ENSG00000211685	IGLC7	22	+	22922594	22923034	4.821236	125.698090	163.825821
ENSG00000133519	ZDHHC8P1	22	-	23390606	23402726	0.000000	0.000000	0.000000
ENSG00000248409	KB-1269D1.8	22	+	23392771	23393839	0.000000	0.000000	0.000000
ENSG00000227755	AP000344.4	22	+	23446598	23460833	0.003759	1.599502	2.084676
ENSG00000224277	AP000345.2	22	+	23567064	23573507	0.000000	0.000000	0.000000
ENSG00000128322	IGLL1	22	-	23573125	23580308	0.116704	3.052794	3.978791
ENSG00000280623	PCAT14	22	+	23536881	23547797	6.370596	360.956512	470.444672
ENSG00000186716	BCR	22	+	23179704	23318037	0.713484	270.353149	352.358795
ENSG00000236794	BCRP8	22	-	23179918	23180172	0.000000	0.000000	0.000000
ENSG00000240160	RN7SL263P	22	-	23261782	23262071	0.000000	0.000000	0.000000
ENSG00000230701	FBXW4P1	22	+	23262767	23265005	0.569451	14.846585	19.349970
ENSG00000187792	ZNF70	22	-	23738678	23751092	1.893270	49.360870	64.333397
ENSG00000189269	DRICH1	22	-	23608452	23632321	0.000000	0.000000	0.000000
ENSG00000275609	KB-1572G7.4	22	+	23610329	23610538	0.000000	0.000000	0.000000
ENSG00000211683	KB-1572G7.3	22	-	23630618	23638941	0.114215	2.977785	3.881031
ENSG00000228315	GUSBP11	22	-	23638487	23717356	0.262199	37.695480	49.129570
ENSG00000234353	AP000347.4	22	-	23638492	23640762	0.442128	11.527053	15.023529
ENSG00000244723	ASLP1	22	-	23649213	23653334	0.000000	0.000000	0.000000
ENSG00000273000	KB-1572G7.2	22	-	23652860	23717347	1.172995	99.188065	129.274567
ENSG00000272578	AP000347.2	22	-	23658094	23717356	0.345378	56.642113	73.823242
ENSG00000159496	RGL4	22	+	23688136	23699176	0.000000	0.000000	0.000000
ENSG00000169314	C22orf15	22	+	23763021	23765861	0.000000	0.000000	0.000000
ENSG00000250479	CHCHD10	22	-	23765834	23768443	5.925905	308.458466	402.022491
ENSG00000099953	MMP11	22	+	23768226	23784316	0.542686	59.503563	77.552658
ENSG00000280178	AP000349.2	22	-	23782283	23783958	0.000000	0.000000	0.000000
ENSG00000099956	SMARCB1	22	+	23786963	23834516	11.210596	438.949341	572.094910
ENSG00000099958	DERL3	22	-	23834503	23839128	3.299881	215.477386	280.837708
ENSG00000273295	AP000350.5	22	-	23901432	23907068	0.817279	21.307898	27.771177
ENSG00000133433	GSTT2B	22	-	23957414	23961186	1.241583	32.370247	42.189045
ENSG00000272973	KB-1125A3.11	22	-	23856427	23857039	0.571820	14.908352	19.430470
ENSG00000133460	SLC2A11	22	+	23856703	23886309	0.430271	90.402016	117.823463
ENSG00000251357	AP000350.10	22	+	23862188	23895223	1.590118	41.457169	54.032280
ENSG00000279467	KB-1125A3.12	22	-	23865248	23873277	0.000000	0.000000	0.000000
ENSG00000244425	RN7SL268P	22	-	23879493	23879790	0.000000	0.000000	0.000000
ENSG00000240972	MIF	22	+	23894004	23895227	74.268456	2315.269287	3017.555176
ENSG00000218537	MIF-AS1	22	-	23894426	23898930	1.009726	26.325329	34.310535
ENSG00000099974	DDTL	22	+	23966901	23972532	3.245024	84.603470	110.266060
ENSG00000272787	KB-226F1.2	22	+	23969211	23969873	0.276018	7.196273	9.379104
ENSG00000099977	DDT	22	-	23971365	23980469	3.284831	522.768860	681.339172
ENSG00000250470	AP000351.3	22	-	23976904	23977585	0.000000	0.000000	0.000000
ENSG00000099984	GSTT2	22	+	23980058	23983915	0.368666	9.611769	12.527287
ENSG00000099994	SUSD2	22	+	24181259	24189110	0.354423	13.384378	17.444233
ENSG00000099998	GGT5	22	-	24219654	24245142	0.257516	16.253731	21.183941
ENSG00000128262	POM121L9P	22	+	24251828	24265525	0.012459	1.298504	1.692376
ENSG00000225098	BCRP1	22	-	24259929	24263764	0.000000	0.000000	0.000000
ENSG00000099991	CABIN1	22	+	24011192	24178628	1.990924	348.929840	454.769958
ENSG00000232545	KB-318B8.7	22	+	24101689	24103354	2.320789	60.507042	78.860512
ENSG00000100014	SPECC1L	22	+	24270817	24417740	4.479217	319.326324	416.186920
